Unnamed: 0,selgroup,volseg,pixelRato2initalMask,sradius,numsel_allcluster,numsel_noisecluster,numsel_Currentcluster,shelldistance,vol_density_numsel_allcluster,vol_density_numsel_noisecluster,shell_density_numsel_allcluster,shell_density_numsel_noisecluster,sub_group_type,idd,vol_density_numsel_Currentcluster,shell_idd,shell_density_numsel_Currentcluster
2306,0.0,696950000.0,0.43333,550.0,58.0,0.0,58.0,3.2163,138.23877602434337,0.0,181.39553023273956,0.0,dropH1,1,138.23877602434337,27.0,181.39553023273956
2307,0.0,775790000.0,0.44909,570.0,57.0,0.0,57.0,3.9684,122.04898926521328,0.0,-21.069629225092747,0.0,dropH1,1,122.04898926521328,28.0,-21.069629225092747
2308,0.0,860380000.0,0.46484,590.0,64.0,0.0,64.0,4.7054,123.56434640368671,0.0,137.46195740328864,0.0,dropH1,1,123.56434640368671,29.0,137.46195740328864
2309,0.0,950810000.0,0.4806,610.0,77.0,0.0,77.0,5.3725,134.52422328770842,0.0,238.80000426166166,0.0,dropH1,1,134.52422328770842,30.0,238.80000426166166
2310,0.0,1047500000.0,0.49636,630.0,93.0,0.0,93.0,6.0421,147.47976117793513,0.0,274.87923352674517,0.0,dropH1,1,147.47976117793513,31.0,274.87923352674517
2311,0.0,1150400000.0,0.51212,650.0,95.0,0.0,95.0,6.6921,137.17603352755535,0.0,32.28628898165816,0.0,dropH1,1,137.17603352755535,32.0,32.28628898165816
2312,0.0,1259900000.0,0.52787,670.0,101.0,0.0,101.0,7.2876,133.16460542800027,0.0,91.02079825240068,0.0,dropH1,1,133.16460542800027,33.0,91.02079825240068
2313,0.0,1376100000.0,0.5436300000000001,690.0,112.0,0.0,112.0,7.7829999999999995,135.19839519504905,0.0,157.2497869980158,0.0,dropH1,1,135.19839519504905,34.0,157.2497869980158
2314,0.0,1499300000.0,0.5593899999999999,710.0,116.0,0.0,116.0,8.2944,128.52066290957927,0.0,53.93277818526988,0.0,dropH1,1,128.52066290957927,35.0,53.93277818526988
2315,0.0,1629600000.0,0.57515,730.0,130.0,0.0,130.0,8.8212,132.51524536930572,0.0,178.47900194542115,0.0,dropH1,1,132.51524536930572,36.0,178.47900194542115
2316,0.0,1767300000.0,0.5909,750.0,152.0,0.0,152.0,9.3581,142.8686099429409,0.0,265.3947022392075,0.0,dropH1,1,142.8686099429409,37.0,265.3947022392075
2317,0.0,1912500000.0,0.6066600000000001,770.0,159.0,0.0,159.0,9.9074,138.10175232883853,0.0,80.0820039720674,0.0,dropH1,1,138.10175232883853,38.0,80.0820039720674
2318,0.0,2065400000.0,0.62242,790.0,171.0,0.0,171.0,10.464,137.52936774773866,0.0,130.36988108094013,0.0,dropH1,1,137.52936774773866,39.0,130.36988108094013
2319,0.0,2226200000.0,0.63817,810.0,185.0,0.0,185.0,11.029000000000002,138.04194146961987,0.0,144.62570866597247,0.0,dropH1,1,138.04194146961987,40.0,144.62570866597247
2320,0.0,2395200000.0,0.65393,830.0,196.0,0.0,196.0,11.601,135.93077628124468,0.0,108.12085946254105,0.0,dropH1,1,135.93077628124468,41.0,108.12085946254105
2321,0.0,2572600000.0,0.66969,850.0,215.0,0.0,215.0,12.179,138.8256460945569,0.0,177.9112840700109,0.0,dropH1,1,138.8256460945569,42.0,177.9112840700109
2322,0.0,2758500000.0,0.68545,870.0,235.0,0.0,235.0,12.761,141.51366630595737,0.0,178.71216440089427,0.0,dropH1,1,141.51366630595737,43.0,178.71216440089427
2323,0.0,2953200000.0,0.7012,890.0,260.0,0.0,260.0,13.348,146.2460001718953,0.0,213.29347304908995,0.0,dropH1,1,146.2460001718953,44.0,213.29347304908995
2324,0.0,3156700000.0,0.71696,910.0,276.0,0.0,276.0,13.94,145.23767250525617,0.0,130.60478176757246,0.0,dropH1,1,145.23767250525617,45.0,130.60478176757246
2325,0.0,3369600000.0,0.7327199999999999,930.0,297.0,0.0,297.0,14.534,146.4136638555243,0.0,163.85026270658787,0.0,dropH1,1,146.4136638555243,46.0,163.85026270658787
2326,0.0,3591700000.0,0.74847,950.0,326.0,0.0,326.0,15.132,150.7721243986574,0.0,216.89670182387692,0.0,dropH1,1,150.7721243986574,47.0,216.89670182387692
2327,0.0,3823300000.0,0.76423,970.0,344.0,0.0,344.0,15.732,149.45951702157075,0.0,129.10333430878077,0.0,dropH1,1,149.45951702157075,48.0,129.10333430878077
2328,0.0,4064700000.0,0.77999,990.0,387.0,0.0,387.0,16.335,158.15611062492755,0.0,295.8930050893597,0.0,dropH1,1,158.15611062492755,49.0,295.8930050893597
2329,0.0,4315900000.0,0.79575,1010.0,433.0,0.0,433.0,16.94,166.6556460969979,0.0,304.1877393825253,0.0,dropH1,1,166.6556460969979,50.0,304.1877393825253
2330,0.0,4577500000.0,0.8115,1030.0,476.0,0.0,476.0,17.548,172.73570167528231,0.0,273.04499781564,0.0,dropH1,1,172.73570167528231,51.0,273.04499781564
2331,0.0,4849300000.0,0.82726,1050.0,525.0,0.0,525.0,18.157,179.8389506229381,0.0,299.46780293307324,0.0,dropH1,1,179.8389506229381,52.0,299.46780293307324
2332,0.0,5131800000.0,0.8430200000000001,1070.0,594.0,0.0,594.0,18.767,192.27385390216872,0.0,405.72722194455065,0.0,dropH1,1,192.27385390216872,53.0,405.72722194455065
2333,0.0,5424900000.0,0.85877,1090.0,665.0,0.0,665.0,19.379,203.626087631237,0.0,402.388943485323,0.0,dropH1,1,203.626087631237,54.0,402.388943485323
2334,0.0,5728900000.0,0.8745299999999999,1110.0,734.0,0.0,734.0,19.993,212.82778596066143,0.0,377.03269802413007,0.0,dropH1,1,212.82778596066143,55.0,377.03269802413007
2335,0.0,6044200000.0,0.8902899999999999,1130.0,818.0,0.0,818.0,20.607,224.8112217846801,0.0,442.5464120549642,0.0,dropH1,1,224.8112217846801,56.0,442.5464120549642
2336,0.0,6371200000.0,0.90605,1150.0,907.0,0.0,907.0,21.223000000000006,236.47735407339675,0.0,452.1117173133388,0.0,dropH1,1,236.47735407339675,57.0,452.1117173133388
2337,0.0,6709300000.0,0.9218,1170.0,1017.0,0.0,1017.0,21.841,251.795086039396,0.0,540.4444025190604,0.0,dropH1,1,251.795086039396,58.0,540.4444025190604
2338,0.0,7059200000.0,0.93756,1190.0,1112.0,0.0,1112.0,22.437,261.66932226516025,0.0,451.00688473878165,0.0,dropH1,1,261.66932226516025,59.0,451.00688473878165
2339,0.0,7420900000.0,0.95332,1210.0,1239.0,0.0,1239.0,23.031,277.34365574037133,0.0,583.2553363270712,0.0,dropH1,1,277.34365574037133,60.0,583.2553363270712
2340,0.0,7795500000.0,0.96907,1230.0,1342.0,0.0,1342.0,23.626,285.9644513371395,0.0,456.74411509596945,0.0,dropH1,1,285.9644513371395,61.0,456.74411509596945
2341,0.0,8181600000.0,0.98483,1250.0,1450.0,0.0,1450.0,24.223000000000006,294.39692404348204,0.0,464.6516274423252,0.0,dropH1,1,294.39692404348204,62.0,464.6516274423252
2342,0.0,8580700000.0,1.0006,1270.0,1519.0,0.0,1519.0,24.821,294.0617681486928,0.0,287.1910303165511,0.0,dropH1,1,294.0617681486928,63.0,287.1910303165511
2343,0.0,8993000000.0,1.0163,1290.0,1545.0,0.0,1545.0,25.42,285.3825400560717,0.0,104.75228903896222,0.0,dropH1,1,285.3825400560717,64.0,104.75228903896222
2344,0.0,9417600000.0,1.0321,1310.0,1542.0,0.0,1542.0,26.02,271.98668387061815,0.0,-11.736666755343704,0.0,dropH1,1,271.98668387061815,65.0,-11.736666755343704
2345,0.0,9855000000.0,1.0479,1330.0,1512.0,0.0,1512.0,26.62,254.8582351067219,0.0,-113.93206914309413,0.0,dropH1,1,254.8582351067219,66.0,-113.93206914309413
2346,0.0,10307000000.0,1.0636,1350.0,1468.0,0.0,1468.0,27.221,236.59049247890425,0.0,-161.70287831123397,0.0,dropH1,1,236.59049247890425,67.0,-161.70287831123397
2347,0.0,10771000000.0,1.0794,1370.0,1438.0,0.0,1438.0,27.824,221.7718242444413,0.0,-107.40061862756329,0.0,dropH1,1,221.7718242444413,68.0,-107.40061862756329
2348,0.0,11250000000.0,1.0951,1390.0,1377.0,0.0,1376.0,28.427,203.3222591362126,0.0,-211.5425963559187,0.0,dropH1,1,203.1746031746032,69.0,-215.01050777158952
2349,0.0,11742000000.0,1.1109,1410.0,1322.0,0.0,1320.0,29.031,187.0220821867267,0.0,-185.69537854846988,0.0,dropH1,1,186.7391440896212,70.0,-189.07165815844203
2350,0.0,12249000000.0,1.1266,1430.0,1261.0,0.0,1259.0,29.636,171.0086035906654,0.0,-199.85977052166675,0.0,dropH1,1,170.7373766222424,71.0,-199.85977052166675
2351,0.0,12771000000.0,1.1424,1450.0,1180.0,0.0,1177.0,30.241,153.48311724731408,0.0,-257.7614847061519,0.0,dropH1,1,153.09290593227857,72.0,-260.94372525807967
2352,0.0,13307000000.0,1.1582,1470.0,1122.0,0.0,1119.0,30.846,140.06067298529214,0.0,-179.74909505628003,0.0,dropH1,1,139.68617920725657,73.0,-179.74909505628003
2353,0.0,13857000000.0,1.1739,1490.0,1065.0,0.0,1063.0,31.451,127.66854225541044,0.0,-172.15342796738145,0.0,dropH1,1,127.42878912441437,74.0,-169.1331923890063
2354,0.0,14422000000.0,1.1897,1510.0,1009.0,0.0,1008.0,32.059,116.21687243234429,0.0,-164.6429306441655,0.0,dropH1,1,116.10169218216356,75.0,-161.70287831123397
2355,1.0,4201.4,0.039393,10.0,0.0,0.0,0.0,0.0053452,0.0,0.0,0.0,0.0,dropH1,1,0.0,0.0,0.0
2356,1.0,113210.0,0.1181,30.0,0.0,0.0,0.0,11.776,0.0,0.0,0.0,0.0,dropH1,1,0.0,1.0,0.0
2357,1.0,523920.0,0.19681,50.0,1.0,0.0,1.0,24.847,3170.5786534324184,0.0,4044.5315870232344,0.0,dropH1,1,3170.5786534324184,2.0,4044.5315870232344
2358,1.0,1437400.0,0.27552,70.0,1.0,0.0,1.0,38.028,1155.6487881635676,0.0,0.0,0.0,dropH1,1,1155.6487881635676,3.0,0.0
2359,1.0,3054700.0,0.35422,90.0,1.0,0.0,1.0,51.149,543.7946666141723,0.0,0.0,0.0,dropH1,1,543.7946666141723,4.0,0.0
2360,1.0,5576800.0,0.43293,110.0,2.0,0.0,2.0,64.27600000000001,595.7285784343395,0.0,658.6295420904454,0.0,dropH1,1,595.7285784343395,5.0,658.6295420904454
2361,1.0,9205000.0,0.51164,130.0,3.0,0.0,3.0,77.378,541.378457829325,0.0,457.8384786137237,0.0,dropH1,1,541.378457829325,6.0,457.8384786137237
2362,1.0,14140000.0,0.59035,150.0,4.0,0.0,4.0,90.493,469.9093544855197,0.0,336.60173619175526,0.0,dropH1,1,469.9093544855197,7.0,336.60173619175526
2363,1.0,20583000.0,0.66905,170.0,5.0,0.0,5.0,103.63,403.5197901438839,0.0,257.81927178431044,0.0,dropH1,1,403.5197901438839,8.0,257.81927178431044
2364,1.0,28736000.0,0.7477600000000001,190.0,7.0,0.0,7.0,116.77,404.6459833221112,0.0,407.48916180701883,0.0,dropH1,1,404.6459833221112,9.0,407.48916180701883
2365,1.0,38798000.0,0.82647,210.0,10.0,0.0,10.0,129.93,428.14824684424775,0.0,495.26820754511397,0.0,dropH1,1,428.14824684424775,10.0,495.26820754511397
2366,1.0,50972000.0,0.90518,230.0,11.0,0.0,11.0,143.08,358.4796603854947,0.0,136.44895417334584,0.0,dropH1,1,358.4796603854947,11.0,136.44895417334584
2367,1.0,65458000.0,0.98389,250.0,12.0,0.0,12.0,156.23,304.52434870108686,0.0,114.67137706104602,0.0,dropH1,1,304.52434870108686,12.0,114.67137706104602
2368,1.0,82458000.0,1.0626,270.0,13.0,0.0,13.0,169.38,261.88707445465644,0.0,97.71350400625369,0.0,dropH1,1,261.88707445465644,13.0,97.71350400625369
2369,1.0,102170000.0,1.1413,290.0,19.0,0.0,19.0,182.51,308.911243946559,0.0,505.61979548690516,0.0,dropH1,1,308.911243946559,14.0,505.61979548690516
2370,1.0,124800000.0,1.22,310.0,20.0,0.0,20.0,195.64,266.20666155549867,0.0,73.40386955838764,0.0,dropH1,1,266.20666155549867,15.0,73.40386955838764
2371,1.0,150550000.0,1.2987,330.0,21.0,0.0,21.0,208.77,231.7085415492033,0.0,64.50988614005097,0.0,dropH1,1,231.7085415492033,16.0,64.50988614005097
2372,1.0,179610000.0,1.3774,350.0,22.0,0.0,22.0,221.9,203.46779410021082,0.0,57.16206359622548,0.0,dropH1,1,203.46779410021082,17.0,57.16206359622548
2373,1.0,212190000.0,1.4561,370.0,23.0,0.0,23.0,235.03,180.05551659571697,0.0,50.98617458889848,0.0,dropH1,1,180.05551659571697,18.0,50.98617458889848
2374,1.0,248500000.0,1.5348,390.0,24.0,0.0,23.0,248.16,160.43102468632392,0.0,45.74854222270207,0.0,dropH1,1,153.7463986577271,19.0,0.0
2375,1.0,288720000.0,1.6135,410.0,27.0,0.0,24.0,261.3,155.34254065832096,0.0,123.90324973443406,0.0,dropH1,1,138.08225836295193,20.0,41.30108324481135
2376,1.0,333060000.0,1.6923,430.0,27.0,0.0,24.0,274.43,134.66191778919844,0.0,0.0,0.0,dropH1,1,119.6994824792875,21.0,0.0
2377,1.0,381730000.0,1.771,450.0,28.0,0.0,24.0,287.56,121.84430856096388,0.0,34.13046164179807,0.0,dropH1,1,104.4379787665405,22.0,0.0
2378,1.0,434920000.0,1.8497,470.0,29.0,0.0,25.0,300.69,110.76234129284248,0.0,31.23011032348773,0.0,dropH1,1,95.48477697658836,23.0,31.23011032348773
2379,1.0,492840000.0,1.9284,490.0,30.0,0.0,26.0,313.83,101.11575165000684,0.0,28.6797232062554,0.0,dropH1,1,87.63365143000593,24.0,28.6797232062554
2380,1.0,555680000.0,2.0071,510.0,30.0,0.0,26.0,326.95,89.6809081543143,0.0,0.0,0.0,dropH1,1,77.72345373373905,25.0,0.0
2381,2.0,4201.3,0.046885,10.0,0.0,0.0,0.0,0.007405199999999998,0.0,0.0,0.0,0.0,dropH1,1,0.0,0.0,0.0
2382,2.0,113210.0,0.14056,30.0,0.0,0.0,0.0,15.732,0.0,0.0,0.0,0.0,dropH1,1,0.0,1.0,0.0
2383,2.0,523910.0,0.23424,50.0,0.0,0.0,0.0,31.453000000000007,0.0,0.0,0.0,0.0,dropH1,1,0.0,2.0,0.0
2384,2.0,1437400.0,0.32792,70.0,0.0,0.0,0.0,47.174,0.0,0.0,0.0,0.0,dropH1,1,0.0,3.0,0.0
2385,2.0,3054600.0,0.42159,90.0,1.0,0.0,1.0,62.896,543.8124690978565,0.0,1027.1639674167154,0.0,dropH1,1,543.8124690978565,4.0,1027.1639674167154
2386,2.0,5576800.0,0.51527,110.0,1.0,0.0,1.0,78.619,297.86428921716976,0.0,0.0,0.0,dropH1,1,297.86428921716976,5.0,0.0
2387,2.0,9204800.0,0.60895,130.0,1.0,0.0,1.0,94.342,180.4634069296793,0.0,0.0,0.0,dropH1,1,180.4634069296793,6.0,0.0
2388,2.0,14140000.0,0.70263,150.0,3.0,0.0,3.0,110.07,352.43201586413977,0.0,673.1761906736555,0.0,dropH1,1,352.43201586413977,7.0,673.1761906736555
2389,2.0,20583000.0,0.7963,170.0,4.0,0.0,4.0,125.79,322.81583211510707,0.0,257.81927178431044,0.0,dropH1,1,322.81583211510707,8.0,257.81927178431044
2390,2.0,28735000.0,0.8899799999999999,190.0,4.0,0.0,4.0,141.51,231.23432303550544,0.0,0.0,0.0,dropH1,1,231.23432303550544,9.0,0.0
2391,2.0,38798000.0,0.98366,210.0,7.0,0.0,7.0,157.24,299.70377279097335,0.0,495.21899078991714,0.0,dropH1,1,299.70377279097335,10.0,495.21899078991714
2392,2.0,50971000.0,1.0773,230.0,9.0,0.0,9.0,172.96,293.30729459804223,0.0,272.92032664196375,0.0,dropH1,1,293.30729459804223,11.0,272.92032664196375
2393,2.0,65457000.0,1.171,250.0,9.0,0.0,9.0,188.68,228.39675073646526,0.0,0.0,0.0,dropH1,1,228.39675073646526,12.0,0.0
2394,2.0,82456000.0,1.2647,270.0,11.0,0.0,11.0,204.41,221.60213021695733,0.0,195.43850439511883,0.0,dropH1,1,221.60213021695733,13.0,195.43850439511883
2395,2.0,102170000.0,1.3584,290.0,12.0,0.0,12.0,220.13,195.10183828203728,0.0,84.26141666360516,0.0,dropH1,1,195.10183828203728,14.0,84.26141666360516
2396,2.0,124800000.0,1.452,310.0,13.0,0.0,13.0,235.85,173.0343300110742,0.0,73.40386955838764,0.0,dropH1,1,173.0343300110742,15.0,73.40386955838764
2397,2.0,150540000.0,1.5457,330.0,13.0,0.0,13.0,251.58,143.44814923197862,0.0,0.0,0.0,dropH1,1,143.44814923197862,16.0,0.0
2398,2.0,179610000.0,1.6394,350.0,13.0,0.0,13.0,267.3,120.23096924103369,0.0,0.0,0.0,dropH1,1,120.23096924103369,17.0,0.0
2399,2.0,212190000.0,1.7331,370.0,13.0,0.0,13.0,283.02,101.77050938018786,0.0,0.0,0.0,dropH1,1,101.77050938018786,18.0,0.0
2400,2.0,248490000.0,1.8268,390.0,13.0,0.0,13.0,298.75,86.90363549994792,0.0,0.0,0.0,dropH1,1,86.90363549994792,19.0,0.0
2401,2.0,288710000.0,1.9204,410.0,14.0,0.0,14.0,314.47,80.5507739721117,0.0,41.30108324481135,0.0,dropH1,1,80.5507739721117,20.0,41.30108324481135
2402,2.0,333060000.0,2.0141,430.0,15.0,0.0,15.0,330.2,74.81217654955469,0.0,37.45500717263387,0.0,dropH1,1,74.81217654955469,21.0,37.45500717263387
2403,2.0,381730000.0,2.1078,450.0,16.0,0.0,16.0,345.92,69.62531917769365,0.0,34.13046164179807,0.0,dropH1,1,69.62531917769365,22.0,34.13046164179807
2404,2.0,434920000.0,2.2015,470.0,16.0,0.0,16.0,361.64,61.11025726501654,0.0,0.0,0.0,dropH1,1,61.11025726501654,23.0,0.0
2405,0.0,4201.3,0.036162,10.0,0.0,0.0,0.0,0.0066961,0.0,0.0,0.0,0.0,SP1,1,0.0,0.0,0.0
2406,0.0,113210.0,0.10841,30.0,0.0,0.0,0.0,9.5748,0.0,0.0,0.0,0.0,SP1,1,0.0,1.0,0.0
2407,0.0,523910.0,0.18067,50.0,0.0,0.0,0.0,22.809,0.0,0.0,0.0,0.0,SP1,1,0.0,2.0,0.0
2408,0.0,1437400.0,0.25292,70.0,0.0,0.0,0.0,36.311,0.0,0.0,0.0,0.0,SP1,1,0.0,3.0,0.0
2409,0.0,3054600.0,0.32517,90.0,0.0,0.0,0.0,49.865,0.0,0.0,0.0,0.0,SP1,1,0.0,4.0,0.0
2410,0.0,5576800.0,0.39742,110.0,0.0,0.0,0.0,63.488,0.0,0.0,0.0,0.0,SP1,1,0.0,5.0,0.0
2411,0.0,9204800.0,0.46967,130.0,1.0,0.0,1.0,77.115,180.4634069296793,0.0,457.8637177801302,0.0,SP1,1,180.4634069296793,6.0,457.8637177801302
2412,0.0,14140000.0,0.54193,150.0,1.0,0.0,1.0,90.722,117.47733862137993,0.0,0.0,0.0,SP1,1,117.47733862137993,7.0,0.0
2413,0.0,20583000.0,0.6141800000000001,170.0,1.0,0.0,1.0,104.35,80.70395802877677,0.0,0.0,0.0,SP1,1,80.70395802877677,8.0,0.0
2414,0.0,28735000.0,0.68643,190.0,3.0,0.0,3.0,117.99,173.4257422766291,0.0,407.5391482105771,0.0,SP1,1,173.4257422766291,9.0,407.5391482105771
2415,0.0,38798000.0,0.75868,210.0,5.0,0.0,5.0,131.63,214.07412342212388,0.0,330.1459938599448,0.0,SP1,1,214.07412342212388,10.0,330.1459938599448
2416,0.0,50971000.0,0.83093,230.0,7.0,0.0,7.0,145.28,228.12789579847728,0.0,272.92032664196375,0.0,SP1,1,228.12789579847728,11.0,272.92032664196375
2417,0.0,65458000.0,0.90319,250.0,7.0,0.0,7.0,158.93,177.63920340896735,0.0,0.0,0.0,SP1,1,177.63920340896735,12.0,0.0
2418,0.0,82457000.0,0.97544,270.0,9.0,0.0,9.0,172.57,181.3086349607288,0.0,195.43850439511883,0.0,SP1,1,181.3086349607288,13.0,195.43850439511883
2419,0.0,102170000.0,1.0477,290.0,10.0,0.0,10.0,186.21,162.58486523503106,0.0,84.2656910722017,0.0,SP1,1,162.58486523503106,14.0,84.2656910722017
2420,0.0,124800000.0,1.1199,310.0,11.0,0.0,11.0,199.86,146.4136638555243,0.0,73.40386955838764,0.0,SP1,1,146.4136638555243,15.0,73.40386955838764
2421,0.0,150550000.0,1.1922,330.0,13.0,0.0,13.0,213.51,143.4386209590306,0.0,129.01977228010193,0.0,SP1,1,143.4386209590306,16.0,129.01977228010193
2422,0.0,179610000.0,1.2644,350.0,14.0,0.0,14.0,227.15,129.47950533649782,0.0,57.16206359622548,0.0,SP1,1,129.47950533649782,17.0,57.16206359622548
2423,0.0,212190000.0,1.3367,370.0,14.0,0.0,14.0,240.8,109.59901010174076,0.0,0.0,0.0,SP1,1,109.59901010174076,18.0,0.0
2424,0.0,248490000.0,1.409,390.0,16.0,0.0,16.0,254.46,106.95832061532052,0.0,91.52229025379131,0.0,SP1,1,106.95832061532052,19.0,91.52229025379131
2425,0.0,288720000.0,1.4812,410.0,16.0,0.0,16.0,268.11,92.05483890863465,0.0,0.0,0.0,SP1,1,92.05483890863465,20.0,0.0
2426,0.0,333060000.0,1.5535,430.0,17.0,0.0,17.0,281.76,84.78713342282866,0.0,37.46345440023258,0.0,SP1,1,84.78713342282866,21.0,37.46345440023258
2427,0.0,381730000.0,1.6257,450.0,18.0,0.0,18.0,295.42,78.32848407490536,0.0,34.13046164179807,0.0,SP1,1,78.32848407490536,22.0,34.13046164179807
2428,0.0,434920000.0,1.6980000000000002,470.0,18.0,0.0,18.0,309.07,68.7490394231436,0.0,0.0,0.0,SP1,1,68.7490394231436,23.0,0.0
2429,0.0,492840000.0,1.7702,490.0,18.0,0.0,18.0,322.72,60.6694509900041,0.0,0.0,0.0,SP1,1,60.6694509900041,24.0,0.0
2430,0.0,555680000.0,1.8425,510.0,19.0,0.0,19.0,336.38,56.797908497732394,0.0,26.434270657325147,0.0,SP1,1,56.797908497732394,25.0,26.434270657325147
2431,0.0,623650000.0,1.9147,530.0,21.0,0.0,21.0,350.03,55.934772597182,0.0,48.87831596605303,0.0,SP1,1,55.934772597182,26.0,48.87831596605303
2432,1.0,4201.4,0.042089,10.0,0.0,0.0,0.0,0.006722700000000001,0.0,0.0,0.0,0.0,SP1,1,0.0,0.0,0.0
2433,1.0,113210.0,0.12618,30.0,0.0,0.0,0.0,13.127,0.0,0.0,0.0,0.0,SP1,1,0.0,1.0,0.0
2434,1.0,523910.0,0.21028,50.0,0.0,0.0,0.0,27.113000000000003,0.0,0.0,0.0,0.0,SP1,1,0.0,2.0,0.0
2435,1.0,1437400.0,0.29437,70.0,0.0,0.0,0.0,41.228,0.0,0.0,0.0,0.0,SP1,1,0.0,3.0,0.0
2436,1.0,3054600.0,0.37847,90.0,2.0,0.0,2.0,55.325,1087.624938195713,0.0,2054.3279348334313,0.0,SP1,1,1087.624938195713,4.0,2054.3279348334313
2437,1.0,5576800.0,0.46256,110.0,3.0,0.0,3.0,69.4,893.5928676515092,0.0,658.6034287948268,0.0,SP1,1,893.5928676515092,5.0,658.6034287948268
2438,1.0,9204900.0,0.54666,130.0,3.0,0.0,3.0,83.505,541.3843392452865,0.0,0.0,0.0,SP1,1,541.3843392452865,6.0,0.0
2439,1.0,14140000.0,0.63075,150.0,4.0,0.0,4.0,97.639,469.9093544855197,0.0,336.5949156260891,0.0,SP1,1,469.9093544855197,7.0,336.5949156260891
2440,1.0,20583000.0,0.71485,170.0,5.0,0.0,5.0,111.79,403.5197901438839,0.0,257.81927178431044,0.0,SP1,1,403.5197901438839,8.0,257.81927178431044
2441,1.0,28735000.0,0.79894,190.0,6.0,0.0,6.0,125.95,346.8514845532582,0.0,203.76957410528854,0.0,SP1,1,346.8514845532582,9.0,203.76957410528854
2442,1.0,38798000.0,0.8830399999999999,210.0,7.0,0.0,7.0,140.09,299.70377279097335,0.0,165.0729969299724,0.0,SP1,1,299.70377279097335,10.0,165.0729969299724
2443,1.0,50972000.0,0.96713,230.0,8.0,0.0,8.0,154.23,260.7124802803598,0.0,136.44895417334584,0.0,SP1,1,260.7124802803598,11.0,136.44895417334584
2444,1.0,65457000.0,1.0512,250.0,10.0,0.0,10.0,168.37,253.77416748496148,0.0,229.358587242846,0.0,SP1,1,253.77416748496148,12.0,229.358587242846
2445,1.0,82457000.0,1.1353,270.0,12.0,0.0,12.0,182.49,241.744846614305,0.0,195.42700801250732,0.0,SP1,1,241.744846614305,13.0,195.42700801250732
2446,1.0,102170000.0,1.2194,290.0,14.0,0.0,14.0,196.61,227.6188113290435,0.0,168.5313821444034,0.0,SP1,1,227.6188113290435,14.0,168.5313821444034
2447,1.0,124800000.0,1.3035,310.0,14.0,0.0,14.0,210.74,186.34466308884913,0.0,0.0,0.0,SP1,1,186.34466308884913,15.0,0.0
2448,1.0,150550000.0,1.3876,330.0,15.0,0.0,15.0,224.86,165.50610110657382,0.0,64.50988614005097,0.0,SP1,1,165.50610110657382,16.0,64.50988614005097
2449,1.0,179610000.0,1.4717,350.0,15.0,0.0,15.0,238.99,138.72804143196194,0.0,0.0,0.0,SP1,1,138.72804143196194,17.0,0.0
2450,1.0,212190000.0,1.5558,370.0,16.0,0.0,16.0,253.12,125.25601154484659,0.0,50.98617458889848,0.0,SP1,1,125.25601154484659,18.0,50.98617458889848
2451,1.0,248490000.0,1.6399,390.0,16.0,0.0,16.0,267.25,106.95832061532052,0.0,0.0,0.0,SP1,1,106.95832061532052,19.0,0.0
2452,1.0,288720000.0,1.724,410.0,16.0,0.0,16.0,281.38,92.05483890863465,0.0,0.0,0.0,SP1,1,92.05483890863465,20.0,0.0
2453,1.0,333060000.0,1.8081,430.0,16.0,0.0,16.0,295.51,79.79965498619167,0.0,0.0,0.0,SP1,1,79.79965498619167,21.0,0.0
2454,1.0,381730000.0,1.8922,450.0,16.0,0.0,16.0,309.64,69.62531917769365,0.0,0.0,0.0,SP1,1,69.62531917769365,22.0,0.0
2455,1.0,434920000.0,1.9763,470.0,16.0,0.0,16.0,323.77,61.11025726501654,0.0,0.0,0.0,SP1,1,61.11025726501654,23.0,0.0
2456,1.0,492840000.0,2.0604,490.0,17.0,0.0,17.0,337.91,57.29892593500387,0.0,28.6797232062554,0.0,SP1,1,57.29892593500387,24.0,28.6797232062554
2457,2.0,4201.4,0.045434,10.0,0.0,0.0,0.0,0.0067947,0.0,0.0,0.0,0.0,SP1,1,0.0,0.0,0.0
2458,2.0,113210.0,0.13621,30.0,0.0,0.0,0.0,13.816,0.0,0.0,0.0,0.0,SP1,1,0.0,1.0,0.0
2459,2.0,523920.0,0.22699,50.0,0.0,0.0,0.0,27.955,0.0,0.0,0.0,0.0,SP1,1,0.0,2.0,0.0
2460,2.0,1437400.0,0.31777,70.0,0.0,0.0,0.0,42.176,0.0,0.0,0.0,0.0,SP1,1,0.0,3.0,0.0
2461,2.0,3054700.0,0.40855,90.0,1.0,0.0,1.0,56.463,543.7946666141723,0.0,1027.100456381817,0.0,SP1,1,543.7946666141723,4.0,1027.100456381817
2462,2.0,5576900.0,0.49932,110.0,1.0,0.0,1.0,70.745,297.8589481802278,0.0,0.0,0.0,SP1,1,297.8589481802278,5.0,0.0
2463,2.0,9204900.0,0.5901,130.0,1.0,0.0,1.0,84.98700000000002,180.46144641509545,0.0,0.0,0.0,SP1,1,180.46144641509545,6.0,0.0
2464,2.0,14140000.0,0.68088,150.0,1.0,0.0,1.0,99.241,117.47733862137993,0.0,0.0,0.0,SP1,1,117.47733862137993,7.0,0.0
2465,2.0,20583000.0,0.77166,170.0,2.0,0.0,2.0,113.5,161.40791605755354,0.0,257.81927178431044,0.0,SP1,1,161.40791605755354,8.0,257.81927178431044
