# model_ID,resid_ID, disk_angle, dist2sk, disk2surf, vol
4,4,48,115,122,107930000
4,5,49,81,149,107930000
4,6,38,10,180,107930000
4,7,18,74,122,107930000
4,8,78,159,70,107930000
4,9,48,259,4,107930000
4,10,23,173,79,107930000
4,11,58,227,126,107930000
4,12,47,247,113,107930000
4,13,41,122,123,107930000
4,14,67,70,125,107930000
4,15,47,218,71,107930000
4,16,33,265,72,107930000
4,17,10,144,85,107930000
4,18,43,90,118,107930000
4,19,18,104,90,107930000
4,20,71,82,118,107930000
4,21,49,3,161,107930000
5,1,2,193,128,149660000
5,2,6,208,99,149660000
5,3,21,111,169,149660000
5,4,67,155,126,149660000
5,5,24,122,154,149660000
5,6,18,56,180,149660000
5,7,5,107,161,149660000
5,8,31,204,117,149660000
5,9,49,262,93,149660000
5,10,53,193,127,149660000
5,11,78,303,29,149660000
5,12,20,65,160,149660000
5,13,81,22,201,149660000
5,14,64,68,157,149660000
5,15,34,110,150,149660000
5,16,73,23,202,149660000
5,17,28,140,143,149660000
5,18,20,72,196,149660000
5,19,41,194,101,149660000
5,20,62,177,93,149660000
5,21,43,193,65,149660000
5,22,3,196,120,149660000
5,23,10,291,75,149660000
5,24,8,188,69,149660000
5,25,25,115,138,149660000
5,26,83,55,196,149660000
6,1,34,140,152,216170000
6,2,30,130,148,216170000
6,3,33,169,80,216170000
6,4,66,369,110,216170000
6,5,24,330,122,216170000
6,6,27,169,164,216170000
6,7,35,255,132,216170000
6,8,30,184,163,216170000
6,9,5,265,118,216170000
6,10,1,215,110,216170000
6,11,26,196,121,216170000
6,12,34,253,110,216170000
6,13,24,213,131,216170000
6,14,14,195,159,216170000
6,15,13,87,195,216170000
6,16,31,66,201,216170000
6,17,25,152,115,216170000
6,18,25,66,233,216170000
6,19,8,200,144,216170000
6,20,3,125,151,216170000
6,21,70,334,101,216170000
6,22,37,377,70,216170000
6,23,77,366,113,216170000
6,24,12,385,79,216170000
6,25,3,95,169,216170000
6,26,28,327,107,216170000
6,27,24,89,188,216170000
6,28,2,170,139,216170000
6,29,0,151,136,216170000
6,30,42,118,200,216170000
6,31,6,207,168,216170000
6,32,67,277,113,216170000
6,33,45,233,119,216170000
6,34,37,111,166,216170000
6,35,19,192,92,216170000
6,36,50,154,126,216170000
6,37,53,243,103,216170000
6,38,22,261,76,216170000
7,1,33,88,139,254160000
7,2,41,88,135,254160000
7,3,33,256,110,254160000
7,4,31,163,140,254160000
7,5,20,203,108,254160000
7,6,61,197,85,254160000
7,7,8,60,201,254160000
7,8,29,122,184,254160000
7,9,41,195,98,254160000
7,10,44,139,134,254160000
7,11,51,59,182,254160000
7,12,31,276,97,254160000
7,13,0,201,140,254160000
7,14,31,133,169,254160000
7,15,14,150,144,254160000
7,16,57,122,152,254160000
7,17,24,46,253,254160000
7,18,46,184,141,254160000
7,19,70,255,87,254160000
7,20,0,119,179,254160000
7,21,22,216,125,254160000
7,22,21,183,146,254160000
7,23,53,308,105,254160000
7,24,41,286,121,254160000
7,25,43,133,116,254160000
7,26,19,7,195,254160000
7,27,47,59,138,254160000
7,28,30,114,130,254160000
7,29,2,241,117,254160000
7,30,6,287,10,254160000
7,31,15,131,143,254160000
7,32,68,153,141,254160000
7,33,31,350,73,254160000
7,34,2,267,96,254160000
7,35,45,261,112,254160000
7,36,59,234,118,254160000
7,37,71,174,121,254160000
7,38,37,178,92,254160000
8,1,41,158,99,255010000
8,2,30,177,101,255010000
8,3,25,154,129,255010000
8,4,21,116,141,255010000
8,5,50,150,98,255010000
8,6,27,202,109,255010000
8,7,46,135,168,255010000
8,8,1,112,143,255010000
8,9,28,153,132,255010000
8,10,75,76,176,255010000
8,11,73,168,178,255010000
8,12,72,243,160,255010000
8,13,69,314,100,255010000
8,14,11,73,167,255010000
8,15,9,167,96,255010000
8,16,20,140,188,255010000
8,17,13,168,122,255010000
8,18,8,193,107,255010000
8,19,45,250,154,255010000
8,20,70,234,164,255010000
8,21,20,314,109,255010000
8,22,46,364,70,255010000
8,23,19,200,111,255010000
8,24,4,147,116,255010000
8,25,11,62,191,255010000
8,26,6,80,174,255010000
8,27,0,248,73,255010000
8,28,38,248,117,255010000
8,29,17,260,131,255010000
8,30,50,167,81,255010000
8,31,8,146,108,255010000
8,32,69,268,86,255010000
8,33,17,191,151,255010000
8,34,9,214,109,255010000
8,35,20,53,182,255010000
8,36,4,57,223,255010000
8,37,40,21,230,255010000
8,38,55,360,92,255010000
8,39,68,300,150,255010000
8,40,36,175,207,255010000
8,41,49,241,161,255010000
8,42,20,84,238,255010000
8,43,18,286,120,255010000
8,44,26,247,160,255010000
8,45,13,298,126,255010000
9,1,30,160,92,72614000
9,2,2,122,109,72614000
9,3,27,41,83,72614000
9,4,46,68,154,72614000
9,5,48,107,105,72614000
9,6,63,119,119,72614000
9,7,62,135,122,72614000
9,8,27,158,76,72614000
9,9,30,37,157,72614000
9,10,42,144,103,72614000
9,11,13,150,118,72614000
9,12,5,186,86,72614000
9,13,5,213,78,72614000
10,1,31,206,53,193040000
10,2,26,117,129,193040000
10,3,5,26,154,193040000
10,4,35,72,152,193040000
10,5,12,281,63,193040000
10,6,31,332,22,193040000
10,7,15,113,146,193040000
10,8,17,33,204,193040000
10,9,7,48,180,193040000
10,10,43,91,155,193040000
10,11,13,111,135,193040000
10,12,66,116,116,193040000
10,13,13,72,158,193040000
10,14,22,223,34,193040000
10,15,53,153,86,193040000
10,16,13,259,96,193040000
10,17,22,135,168,193040000
10,18,56,212,127,193040000
10,19,44,126,129,193040000
10,20,7,195,103,193040000
10,21,59,21,169,193040000
10,22,37,20,176,193040000
10,23,58,87,132,193040000
10,24,6,101,119,193040000
10,25,69,42,137,193040000
10,26,15,54,170,193040000
10,27,19,54,163,193040000
10,28,14,75,152,193040000
10,29,41,273,92,193040000
10,30,4,174,105,193040000
10,31,77,160,109,193040000
10,32,4,196,64,193040000
11,1,56,263,97,266910000
11,2,40,181,138,266910000
11,3,17,158,97,266910000
11,4,34,150,157,266910000
11,5,14,67,121,266910000
11,6,68,105,83,266910000
11,7,6,83,120,266910000
11,8,7,37,156,266910000
11,9,73,87,106,266910000
11,10,52,24,164,266910000
11,11,2,137,96,266910000
11,12,7,109,107,266910000
11,13,2,105,122,266910000
11,14,11,28,149,266910000
11,15,59,34,153,266910000
11,16,33,113,106,266910000
11,17,51,54,188,266910000
11,18,18,103,99,266910000
11,19,60,82,133,266910000
11,20,39,44,160,266910000
11,21,0,54,153,266910000
11,22,31,142,83,266910000
11,23,26,137,99,266910000
11,24,25,36,155,266910000
11,25,71,137,98,266910000
11,26,22,38,157,266910000
11,27,0,110,120,266910000
11,28,27,14,196,266910000
11,29,17,37,187,266910000
11,30,31,165,108,266910000
11,31,22,147,126,266910000
11,32,41,64,186,266910000
11,33,71,75,172,266910000
11,34,6,109,157,266910000
11,35,16,168,133,266910000
11,36,60,95,129,266910000
11,37,24,220,90,266910000
11,38,17,194,29,266910000
11,39,21,104,105,266910000
11,40,59,250,65,266910000
11,41,5,278,104,266910000
11,42,9,354,72,266910000
11,43,54,48,136,266910000
11,44,9,81,109,266910000
11,45,1,92,95,266910000
11,46,48,219,81,266910000
12,1,76,109,126,295020000
12,2,35,129,101,295020000
12,3,23,287,98,295020000
12,4,49,99,161,295020000
12,5,2,93,168,295020000
12,6,12,123,120,295020000
12,7,4,37,198,295020000
12,8,34,148,128,295020000
12,9,5,26,195,295020000
12,10,17,79,173,295020000
12,11,55,53,201,295020000
12,12,0,9,224,295020000
12,13,77,279,46,295020000
12,14,27,289,69,295020000
12,15,17,89,139,295020000
12,16,44,207,65,295020000
12,17,66,159,167,295020000
12,18,12,23,244,295020000
12,19,65,183,121,295020000
12,20,21,149,133,295020000
12,21,1,110,180,295020000
12,22,54,157,150,295020000
12,23,11,73,151,295020000
12,24,24,103,184,295020000
12,25,23,202,104,295020000
12,26,9,73,204,295020000
12,27,86,169,88,295020000
12,28,45,22,168,295020000
12,29,8,62,150,295020000
12,30,47,90,145,295020000
12,31,60,119,153,295020000
12,32,33,161,111,295020000
12,33,51,149,94,295020000
12,34,9,172,40,295020000
12,35,15,294,86,295020000
12,36,14,164,95,295020000
12,37,23,266,46,295020000
12,38,12,198,109,295020000
12,39,21,270,59,295020000
12,40,26,188,132,295020000
12,41,41,81,181,295020000
12,42,45,99,146,295020000
12,43,5,35,217,295020000
12,44,41,69,117,295020000
12,45,5,56,135,295020000
12,46,1,102,144,295020000
12,47,46,72,210,295020000
12,48,24,74,183,295020000
13,1,45,103,132,72496000
13,2,4,70,118,72496000
13,3,22,63,120,72496000
13,4,30,40,167,72496000
13,5,44,17,134,72496000
13,6,4,73,78,72496000
13,7,58,85,80,72496000
13,8,3,171,100,72496000
13,9,59,233,96,72496000
13,10,13,47,172,72496000
13,11,55,89,125,72496000
13,12,37,81,137,72496000
13,13,44,95,114,72496000
13,14,1,90,130,72496000
14,1,33,146,120,149620000
14,2,65,82,135,149620000
14,3,15,100,128,149620000
14,4,37,69,162,149620000
14,5,4,101,196,149620000
14,6,38,174,107,149620000
14,7,16,98,163,149620000
14,8,44,98,108,149620000
14,9,61,178,132,149620000
14,10,13,190,125,149620000
14,11,24,147,161,149620000
14,12,49,211,114,149620000
14,13,24,108,189,149620000
14,14,17,259,121,149620000
14,15,20,257,107,149620000
14,16,2,226,141,149620000
14,17,11,243,142,149620000
14,18,36,273,49,149620000
14,19,82,154,128,149620000
14,20,71,216,77,149620000
14,21,17,37,100,149620000
14,22,65,68,85,149620000
14,23,66,51,170,149620000
14,24,8,85,162,149620000
14,25,45,162,135,149620000
