Unnamed: 0,selgroup,volseg,pixelRato2initalMask,sradius,numsel_allcluster,numsel_noisecluster,numsel_Currentcluster,shelldistance,vol_density_numsel_allcluster,vol_density_numsel_noisecluster,shell_density_numsel_allcluster,shell_density_numsel_noisecluster,sub_group_type,idd,vol_density_numsel_Currentcluster,shell_density_numsel_Currentcluster,uniq
1487,5.0,1269600000.0,1.5282,14.0,46.0,3.0,43.0,303.84,60.18585391689537,3.925164385884482,0.0,0.0,SP1,3,56.2606895310109,0.0,SP2-3-5
1488,5.0,1531500000.0,1.6268,16.0,46.0,3.0,43.0,325.14,49.893542365583,3.2539266760162824,0.0,0.0,SP1,3,46.63961568956672,0.0,SP2-3-5
1489,5.0,1827200000.0,1.7254,18.0,45.0,3.0,42.0,346.4,40.9100429973643,2.7273361998242867,-5.617617748076809,0.0,SP1,3,38.182706797540014,-5.617617748076809,SP2-3-5
1500,6.0,200430000.0,0.8971100000000001,2.0,29.0,0.0,29.0,103.7,240.34704123675624,0.0,291.1940278752101,0.0,SP1,3,240.34704123675624,291.1940278752101,SP2-3-6
1501,6.0,279820000.0,1.0027,4.0,34.0,0.0,34.0,118.45,201.8383436338168,0.0,104.61831264052854,0.0,SP1,3,201.8383436338168,104.61831264052854,SP2-3-6
1502,6.0,377800000.0,1.1082,6.0,39.0,1.0,38.0,133.25,171.47711264199626,4.396849042102468,84.76880833365546,16.95376166673109,SP1,3,167.08026359989375,67.81504666692436,SP2-3-6
1503,6.0,496350000.0,1.2137,8.0,39.0,1.0,38.0,148.07,130.5209089476099,3.3466899730156388,0.0,0.0,SP1,3,127.17421897459428,0.0,SP2-3-6
1504,6.0,637410000.0,1.3193,10.0,39.0,1.0,38.0,162.91,101.63639283372738,2.606061354710959,0.0,0.0,SP1,3,99.03033147901644,0.0,SP2-3-6
1505,6.0,802960000.0,1.4248,12.0,39.0,1.0,38.0,177.77,80.6815447296829,2.0687575571713563,0.0,0.0,SP1,3,78.61278717251155,0.0,SP2-3-6
1506,6.0,994930000.0,1.5304,14.0,41.0,3.0,38.0,192.65,68.45337088273426,5.00878323532202,17.306137085026958,17.306137085026958,SP1,3,63.44458764741224,0.0,SP2-3-6
1507,6.0,1215300000.0,1.6359,16.0,43.0,5.0,38.0,207.47,58.7744354715473,6.834236682738057,15.075823098482664,15.075823098482664,SP1,3,51.94019878880923,0.0,SP2-3-6
1508,6.0,1466100000.0,1.7414,18.0,43.0,5.0,38.0,222.24,48.72012238494743,5.665130509877608,0.0,0.0,SP1,3,43.05499187506983,0.0,SP2-3-6
1519,7.0,194120000.0,0.865,2.0,33.0,0.0,33.0,86.086,282.3886036859072,0.0,191.34288261879522,0.0,SP1,3,282.3886036859072,191.34288261879522,SP2-3-7
1520,7.0,271000000.0,0.9667600000000001,4.0,40.0,0.0,40.0,98.89,245.1851761042527,0.0,151.24748929167774,0.0,SP1,3,245.1851761042527,151.24748929167774,SP2-3-7
1521,7.0,365910000.0,1.0685,6.0,43.0,0.0,43.0,111.72,195.20803320098227,0.0,52.50646617130899,0.0,SP1,3,195.20803320098227,52.50646617130899,SP2-3-7
1522,7.0,480730000.0,1.1703,8.0,42.0,0.0,42.0,124.56,145.12812152448384,0.0,-14.467249330311027,0.0,SP1,3,145.12812152448384,-14.467249330311027,SP2-3-7
1523,7.0,617360000.0,1.2721,10.0,44.0,0.0,44.0,137.42,118.39072987669712,0.0,24.31573692609694,0.0,SP1,3,118.39072987669712,24.31573692609694,SP2-3-7
1524,7.0,777690000.0,1.3738,12.0,43.0,0.0,43.0,150.29,91.84710029519657,0.0,-10.360690875733251,0.0,SP1,3,91.84710029519657,-10.360690875733251,SP2-3-7
1525,7.0,963630000.0,1.4756,14.0,43.0,0.0,43.0,163.16,74.1244787196034,0.0,0.0,0.0,SP1,3,74.1244787196034,0.0,SP2-3-7
1526,7.0,1177100000.0,1.5773,16.0,45.0,2.0,43.0,176.04,63.50423121636569,2.8224102762829197,15.563119577517336,15.563119577517336,SP1,3,60.68182094008277,0.0,SP2-3-7
1527,7.0,1419900000.0,1.6791,18.0,47.0,3.0,44.0,188.93,54.98492126276264,3.5096758252827214,13.683110116196973,6.841555058098487,SP1,3,51.47524543747993,6.841555058098487,SP2-3-7
1538,8.0,130370000.0,0.8947799999999999,2.0,21.0,0.0,21.0,138.41,267.5747559272268,0.0,182.5216534563578,0.0,SP1,3,267.5747559272268,182.5216534563578,SP2-3-8
1539,8.0,189780000.0,1.0141,4.0,25.0,0.0,25.0,160.07,218.82305407660343,0.0,111.84174839968438,0.0,SP1,3,218.82305407660343,111.84174839968438,SP2-3-8
1540,8.0,264950000.0,1.1334,6.0,25.0,0.0,25.0,181.78,156.73991018176187,0.0,0.0,0.0,SP1,3,156.73991018176187,0.0,SP2-3-8
1541,8.0,357730000.0,1.2527,8.0,27.0,1.0,26.0,203.47,125.37527839116214,4.6435288293023005,35.80792343406579,17.903961717032896,SP1,3,120.73174956185984,17.903961717032896,SP2-3-8
1542,8.0,469980000.0,1.372,10.0,27.0,1.0,26.0,225.09,95.43065308921749,3.5344686329339803,0.0,0.0,SP1,3,91.89618445628349,0.0,SP2-3-8
1543,8.0,603550000.0,1.4913,12.0,27.0,1.0,26.0,246.73,74.31115622379328,2.752265045325677,0.0,0.0,SP1,3,71.5588911784676,0.0,SP2-3-8
1544,8.0,760300000.0,1.6106,14.0,27.0,1.0,26.0,268.37,58.990527869091714,2.1848343655219162,0.0,0.0,SP1,3,56.80569350356979,0.0,SP2-3-8
1545,8.0,942080000.0,1.7299,16.0,28.0,2.0,26.0,290.02,49.37120829120324,3.5265148779430877,9.138131632227486,9.138131632227486,SP1,3,45.844693413260146,0.0,SP2-3-8
1546,8.0,1150800000.0,1.8492,18.0,31.0,5.0,26.0,311.68,44.74714686417769,7.2172817522867225,23.875952013793306,23.875952013793306,SP1,3,37.52986511189096,0.0,SP2-3-8
1558,9.0,273640000.0,0.91517,2.0,44.0,0.0,44.0,0.14883,267.101670065333,0.0,278.17447359760484,0.0,SP1,3,267.101670065333,278.17447359760484,SP2-3-9
1559,9.0,369470000.0,1.0115,4.0,52.0,0.0,52.0,3.3536,233.79093713029,0.0,138.67303083429508,0.0,SP1,3,233.79093713029,138.67303083429508,SP2-3-9
1560,9.0,485410000.0,1.1078,6.0,50.0,0.0,50.0,5.6574,171.10582477764285,0.0,-28.65498651209785,0.0,SP1,3,171.10582477764285,-28.65498651209785,SP2-3-9
1561,9.0,623370000.0,1.2042,8.0,49.0,0.0,49.0,8.2564,130.57309276546724,0.0,-12.040660829996463,0.0,SP1,3,130.57309276546724,-12.040660829996463,SP2-3-9
1562,9.0,785260000.0,1.3005,10.0,45.0,0.0,45.0,11.693,95.19245926799285,0.0,-41.04341387624466,0.0,SP1,3,95.19245926799285,-41.04341387624466,SP2-3-9
1563,9.0,973020000.0,1.3968,12.0,43.0,1.0,42.0,14.525,73.40915030376706,1.7071895419480714,-17.694179464276868,8.847089732138434,SP1,3,71.701960761819,-26.5412691964153,SP2-3-9
1564,9.0,1188500000.0,1.4932,14.0,41.0,2.0,39.0,17.177,57.30442767552276,2.795337935391354,-15.41794661320134,7.7089733066006705,SP1,3,54.50908974013141,-23.126919919802013,SP2-3-9
1565,9.0,1433700000.0,1.5895,16.0,44.0,4.0,40.0,19.621,50.97977331148618,4.634524846498744,20.323771224791752,13.549180816527837,SP1,3,46.34524846498744,6.7745904082639194,SP2-3-9
1566,9.0,1710500000.0,1.6858,18.0,43.0,5.0,38.0,22.066,41.758884202614105,4.855684209606292,-6.001190636222226,6.001190636222226,SP1,3,36.90319999300781,-12.002381272444453,SP2-3-9
1574,10.0,53298000.0,0.8072699999999999,2.0,5.0,0.0,5.0,131.45,155.83413712581262,0.0,206.72814669870309,0.0,SP1,3,155.83413712581262,206.72814669870309,SP2-3-10
1575,10.0,87975000.0,0.95404,4.0,8.0,0.0,8.0,159.01,151.05469218358053,0.0,143.70876097467882,0.0,SP1,3,151.05469218358053,143.70876097467882,SP2-3-10
1576,10.0,135150000.0,1.1008,6.0,10.0,0.0,10.0,186.56,122.91006793239454,0.0,70.42414703153419,0.0,SP1,3,122.91006793239454,70.42414703153419,SP2-3-10
1577,10.0,196730000.0,1.2476,8.0,11.0,0.0,11.0,214.13,92.88072611787443,0.0,26.975147257328874,0.0,SP1,3,92.88072611787443,26.975147257328874,SP2-3-10
1578,10.0,274650000.0,1.3944,10.0,12.0,0.0,12.0,241.71,72.57802591398415,0.0,21.31839794797629,0.0,SP1,3,72.57802591398415,21.31839794797629,SP2-3-10
1579,10.0,370840000.0,1.5411,12.0,13.0,0.0,13.0,269.27,58.231809905571296,0.0,17.269254268700617,0.0,SP1,3,58.231809905571296,17.269254268700617,SP2-3-10
1580,10.0,487200000.0,1.6879,14.0,13.0,0.0,13.0,296.84,44.32406483042296,0.0,0.0,0.0,SP1,3,44.32406483042296,0.0,SP2-3-10
1581,10.0,625660000.0,1.8347,16.0,14.0,1.0,13.0,324.41,37.1700507519873,2.6550036251419495,11.99718018276984,11.99718018276984,SP1,3,34.515047126845346,0.0,SP2-3-10
1582,10.0,788160000.0,1.9815,18.0,14.0,1.0,13.0,351.98,29.50646309567648,2.107604506834034,0.0,0.0,SP1,3,27.398858588842444,0.0,SP2-3-10
1593,11.0,122190000.0,0.9233899999999999,2.0,23.0,0.0,23.0,187.63,312.676815340414,0.0,272.635568036206,0.0,SP1,3,312.676815340414,272.635568036206,SP2-3-11
1594,11.0,177870000.0,1.0465,4.0,24.0,0.0,24.0,214.98,224.13622102969302,0.0,29.83350517432314,0.0,SP1,3,224.13622102969302,29.83350517432314,SP2-3-11
1595,11.0,248320000.0,1.1696,6.0,25.0,0.0,25.0,242.34,167.2367880261671,0.0,23.578844117903646,0.0,SP1,3,167.2367880261671,23.578844117903646,SP2-3-11
1596,11.0,335280000.0,1.2927,8.0,25.0,0.0,25.0,269.71,123.86136722338884,0.0,0.0,0.0,SP1,3,123.86136722338884,0.0,SP2-3-11
1597,11.0,440480000.0,1.4159,10.0,25.0,0.0,25.0,297.09,94.2795114480971,0.0,0.0,0.0,SP1,3,94.2795114480971,0.0,SP2-3-11
1598,11.0,565670000.0,1.539,12.0,26.0,0.0,26.0,324.48,76.35082074489388,0.0,13.26886786569464,0.0,SP1,3,76.35082074489388,13.26886786569464,SP2-3-11
1599,11.0,712600000.0,1.6621,14.0,26.0,0.0,26.0,351.87,60.608151516649066,0.0,0.0,0.0,SP1,3,60.608151516649066,0.0,SP2-3-11
1600,11.0,882950000.0,1.7852,16.0,26.0,0.0,26.0,379.23,48.91485222352808,0.0,0.0,0.0,SP1,3,48.91485222352808,0.0,SP2-3-11
1601,11.0,1078500000.0,1.9083,18.0,27.0,1.0,26.0,406.6,41.58599753256414,1.5402221308357091,8.494653889574598,8.494653889574598,SP1,3,40.04577540172843,0.0,SP2-3-11
1609,12.0,51319000.0,0.87923,2.0,6.0,0.0,6.0,146.08,194.2122295570427,0.0,143.13296007120002,0.0,SP1,3,194.2122295570427,143.13296007120002,SP2-3-12
1610,12.0,84707000.0,1.0391,4.0,7.0,0.0,7.0,175.9,137.27209057981258,0.0,49.75229328220654,0.0,SP1,3,137.27209057981258,49.75229328220654,SP2-3-12
1611,12.0,130130000.0,1.1989,6.0,8.0,0.0,8.0,205.76,102.12123680051106,0.0,36.57023023812413,0.0,SP1,3,102.12123680051106,36.57023023812413,SP2-3-12
1612,12.0,189420000.0,1.3588,8.0,8.0,0.0,8.0,235.51,70.15645942799334,0.0,0.0,0.0,SP1,3,70.15645942799334,0.0,SP2-3-12
1613,12.0,264450000.0,1.5187,10.0,10.0,1.0,9.0,265.28,62.81450437157544,6.2814504371575435,44.27907685209416,22.13953842604708,SP1,3,56.533053934417886,22.13953842604708,SP2-3-12
1614,12.0,357070000.0,1.6785,12.0,11.0,1.0,10.0,295.06,51.173230036601886,4.652111821509262,17.934890607928224,0.0,SP1,3,46.52111821509263,17.934890607928224,SP2-3-12
1615,12.0,469110000.0,1.8384,14.0,11.0,1.0,10.0,324.85,38.95125929775411,3.5410235725231023,0.0,0.0,SP1,3,35.410235725231026,0.0,SP2-3-12
1616,12.0,602440000.0,1.9982,16.0,11.0,1.0,10.0,354.48,30.33069724648004,2.7573361133163674,0.0,0.0,SP1,3,27.573361133163672,0.0,SP2-3-12
1617,12.0,758900000.0,2.1581,18.0,14.0,3.0,10.0,384.02,30.64410851691709,6.566594682196517,31.850880124753534,21.23392008316901,SP1,3,21.888648940655056,0.0,SP2-3-12
1628,13.0,201420000.0,0.89744,2.0,29.0,0.0,29.0,22.884,239.16571082853267,0.0,263.4204833660502,0.0,SP1,3,239.16571082853267,263.4204833660502,SP2-3-13
1629,13.0,281190000.0,1.003,4.0,35.0,1.0,34.0,30.122,206.76245557708648,5.907498730773897,124.94393141077944,20.823988568463236,SP1,3,200.8549568463125,104.1199428423162,SP2-3-13
1630,13.0,379660000.0,1.1086,6.0,35.0,1.0,34.0,37.379,153.13579224495845,4.375308349855956,0.0,0.0,SP1,3,148.7604838951025,0.0,SP2-3-13
1631,13.0,498780000.0,1.2142,8.0,37.0,2.0,35.0,44.648999999999994,123.22425522261028,6.6607705525735295,27.890019612261792,13.945009806130896,SP1,3,116.56348467003677,13.945009806130896,SP2-3-13
1632,13.0,640540000.0,1.3198,10.0,34.0,2.0,32.0,51.925,88.17311224219348,5.1866536613055,-35.15370135665164,0.0,SP1,3,82.986458580888,-35.15370135665164,SP2-3-13
1633,13.0,806910000.0,1.4253,12.0,32.0,2.0,30.0,59.199,65.87617724331338,4.117261077707086,-19.969099814946357,0.0,SP1,3,61.75891616560629,-19.969099814946357,SP2-3-13
1634,13.0,999830000.0,1.5309,14.0,36.0,5.0,30.0,66.479,59.8108322933171,8.307060040738488,34.44183222281385,25.8313741671104,SP1,3,49.84236024443092,0.0,SP2-3-13
1635,13.0,1221300000.0,1.6365,16.0,40.0,7.0,30.0,73.763,54.40529167628961,9.52092604335068,30.00188861888856,15.00094430944428,SP1,3,40.80396875721721,0.0,SP2-3-13
1636,13.0,1473300000.0,1.7421,18.0,39.0,7.0,27.0,81.048,43.97207164606406,7.892423115960216,-6.591784000421875,0.0,SP1,3,30.44220344727512,-19.775352001265627,SP2-3-13
1644,14.0,49341000.0,0.8164100000000001,2.0,10.0,0.0,10.0,146.05,336.6631337237413,0.0,223.30011669664097,0.0,SP1,3,336.6631337237413,223.30011669664097,SP2-3-14
1645,14.0,81442000.0,0.96485,4.0,13.0,0.0,13.0,175.63,265.1541512411539,0.0,155.2409178629618,0.0,SP1,3,265.1541512411539,155.2409178629618,SP2-3-14
1646,14.0,125110000.0,1.1133,6.0,13.0,0.0,13.0,205.25,172.60558217074623,0.0,0.0,0.0,SP1,3,172.60558217074623,0.0,SP2-3-14
1647,14.0,182120000.0,1.2617,8.0,14.0,1.0,13.0,234.9,127.69500303914108,9.121071645652933,29.137512157626947,29.137512157626947,SP1,3,118.57393139348814,0.0,SP2-3-14
1648,14.0,254260000.0,1.4102,10.0,14.0,1.0,13.0,264.58,91.4646973707558,6.5331926693397,0.0,0.0,SP1,3,84.93150470141612,0.0,SP2-3-14
1649,14.0,343300000.0,1.5586,12.0,15.0,1.0,14.0,294.24,72.58066857440922,4.838711238293948,18.655992454024172,0.0,SP1,3,67.74195733611525,18.655992454024172,SP2-3-14
1650,14.0,451030000.0,1.707,14.0,16.0,1.0,14.0,323.83,58.92750612974968,3.682969133109355,15.419377778764614,0.0,SP1,3,51.56156786353097,0.0,SP2-3-14
1651,14.0,579190000.0,1.8555,16.0,17.0,1.0,14.0,353.42,48.75637123881164,2.8680218375771545,12.961373034537392,0.0,SP1,3,40.15230572608017,0.0,SP2-3-14
1652,14.0,729640000.0,2.0039,18.0,19.0,2.0,14.0,383.03,43.256210999972495,4.553285368418158,22.082147798023424,11.041073899011712,SP1,3,31.872997578927105,0.0,SP2-3-14
1661,15.0,43151000.0,0.8519399999999999,2.0,9.0,1.0,8.0,123.49,346.461637342282,38.49573748247578,255.34887806512285,85.11629268837426,SP1,3,307.96589985980626,170.23258537674857,SP2-3-15
1662,15.0,71226000.0,1.0068,4.0,11.0,1.0,10.0,148.19,256.541505197111,23.32195501791919,118.33514287489314,0.0,SP1,3,233.21955017919186,118.33514287489314,SP2-3-15
1663,15.0,109420000.0,1.1617,6.0,13.0,3.0,10.0,172.89,197.3559165178401,45.543673042578476,86.98379683229366,86.98379683229366,SP1,3,151.8122434752616,0.0,SP2-3-15
1664,15.0,159280000.0,1.3166,8.0,14.0,4.0,10.0,197.59,146.005863595482,41.71596102728057,33.31587581440659,33.31587581440659,SP1,3,104.28990256820141,0.0,SP2-3-15
1665,15.0,222370000.0,1.4715,10.0,15.0,5.0,10.0,222.29,112.05173144576463,37.35057714858822,26.32952239826141,26.32952239826141,SP1,3,74.70115429717644,0.0,SP2-3-15
1666,15.0,300240000.0,1.6264,12.0,15.0,5.0,10.0,246.99,82.99008633624659,27.66336211208221,0.0,0.0,SP1,3,55.32672422416442,0.0,SP2-3-15
1667,15.0,394450000.0,1.7813,14.0,15.0,5.0,10.0,271.68,63.16882626846162,21.056275422820534,0.0,0.0,SP1,3,42.11255084564107,0.0,SP2-3-15
1668,15.0,506570000.0,1.9362,16.0,17.0,7.0,10.0,296.38,55.74590413527708,22.95419582040821,29.631280201682344,29.631280201682344,SP1,3,32.79170831486887,0.0,SP2-3-15
1669,15.0,638130000.0,2.0911,18.0,17.0,7.0,10.0,321.08,44.25305605097286,18.221846609224123,0.0,0.0,SP1,3,26.03120944174873,0.0,SP2-3-15
1679,16.0,125100000.0,0.90359,2.0,20.0,0.0,20.0,159.85,265.56827627598915,0.0,152.18428969618762,0.0,SP1,3,265.56827627598915,152.18428969618762,SP2-3-16
1680,16.0,182110000.0,1.0241,4.0,24.0,0.0,24.0,183.78,218.91774001730545,0.0,116.55004863050779,0.0,SP1,3,218.91774001730545,116.55004863050779,SP2-3-16
1681,16.0,254250000.0,1.1445,6.0,26.0,0.0,26.0,207.71,169.86969034715491,0.0,46.05294061841731,0.0,SP1,3,169.86969034715491,46.05294061841731,SP2-3-16
1682,16.0,343280000.0,1.265,8.0,29.0,0.0,29.0,231.66,140.33080131403827,0.0,55.97426377983754,0.0,SP1,3,140.33080131403827,55.97426377983754,SP2-3-16
1683,16.0,451000000.0,1.3855,10.0,30.0,0.0,30.0,255.61,110.49642359908951,0.0,15.420809210047455,0.0,SP1,3,110.49642359908951,15.420809210047455,SP2-3-16
1684,16.0,579180000.0,1.506,12.0,30.0,0.0,30.0,279.57,86.04214068716006,0.0,0.0,0.0,SP1,3,86.04214068716006,0.0,SP2-3-16
1685,16.0,729600000.0,1.6264,14.0,30.0,0.0,30.0,303.53,68.30302500437139,0.0,0.0,0.0,SP1,3,68.30302500437139,0.0,SP2-3-16
1686,16.0,904040000.0,1.7469,16.0,33.0,2.0,31.0,327.49,60.635896362448904,3.674902809845388,28.56792423938854,19.045282826259026,SP1,3,56.96099355260351,9.522641413129513,SP2-3-16
1687,16.0,1104300000.0,1.8674,18.0,33.0,2.0,31.0,351.45,49.63984039437499,3.0084751754166663,0.0,0.0,SP1,3,46.63136521895832,0.0,SP2-3-16
1697,17.0,125840000.0,0.9311299999999999,2.0,16.0,0.0,16.0,167.83,211.20528520105685,0.0,37.819128204046,0.0,SP1,3,211.20528520105685,37.819128204046,SP2-3-17
1698,17.0,183180000.0,1.0553,4.0,20.0,0.0,20.0,191.8,181.3658224813093,0.0,115.87928622994852,0.0,SP1,3,181.3658224813093,115.87928622994852,SP2-3-17
1699,17.0,255750000.0,1.1794,6.0,22.0,0.0,22.0,215.78,142.89286607366128,0.0,45.78006250809735,0.0,SP1,3,142.89286607366128,45.78006250809735,SP2-3-17
1700,17.0,345300000.0,1.3036,8.0,22.0,0.0,22.0,239.76,105.8350723960002,0.0,0.0,0.0,SP1,3,105.8350723960002,0.0,SP2-3-17
1701,17.0,453650000.0,1.4277,10.0,23.0,0.0,23.0,263.73,84.21906770956723,0.0,15.331145067893974,0.0,SP1,3,84.21906770956723,15.331145067893974,SP2-3-17
1702,17.0,582570000.0,1.5519,12.0,23.0,0.0,23.0,287.71,65.58178427733179,0.0,0.0,0.0,SP1,3,65.58178427733179,0.0,SP2-3-17
1703,17.0,733880000.0,1.676,14.0,25.0,1.0,24.0,311.68,56.587233883819984,2.2634893553527986,21.956639589006837,10.978319794503419,SP1,3,54.32374452846718,10.978319794503419,SP2-3-17
1704,17.0,909360000.0,1.8002,16.0,28.0,2.0,24.0,335.66,51.1476509929805,3.6534036423557503,28.398613541822076,9.46620451394069,SP1,3,43.840843708269,0.0,SP2-3-17
1705,17.0,1110800000.0,1.9243,18.0,28.0,2.0,24.0,359.63,41.87218932929128,2.9908706663779485,0.0,0.0,SP1,3,35.890447996535364,0.0,SP2-3-17
1713,18.0,49393000.0,0.8625299999999999,2.0,8.0,0.0,8.0,140.65,269.0469610035936,0.0,223.07021953083873,0.0,SP1,3,269.0469610035936,223.07021953083873,SP2-3-18
1714,18.0,81529000.0,1.0194,4.0,11.0,0.0,11.0,168.78,224.1217879425657,0.0,155.0718416828148,0.0,SP1,3,224.1217879425657,155.0718416828148,SP2-3-18
1715,18.0,125240000.0,1.1762,6.0,11.0,0.0,11.0,196.91,145.899275384617,0.0,0.0,0.0,SP1,3,145.899275384617,0.0,SP2-3-18
1716,18.0,182320000.0,1.3330000000000002,8.0,11.0,0.0,11.0,225.04,100.22172690417636,0.0,0.0,0.0,SP1,3,100.22172690417636,0.0,SP2-3-18
1717,18.0,254530000.0,1.4898,10.0,11.0,0.0,11.0,253.17,71.78888637555272,0.0,0.0,0.0,SP1,3,71.78888637555272,0.0,SP2-3-18
1718,18.0,343660000.0,1.6466,12.0,11.0,0.0,11.0,281.29,53.17006706968933,0.0,0.0,0.0,SP1,3,53.17006706968933,0.0,SP2-3-18
1719,18.0,451510000.0,1.8035,14.0,12.0,0.0,12.0,309.42,44.14864525099277,0.0,15.402221308357092,0.0,SP1,3,44.14864525099277,15.402221308357092,SP2-3-18
1720,18.0,579820000.0,1.9603,16.0,12.0,0.0,12.0,337.55,34.37886726445405,0.0,0.0,0.0,SP1,3,34.37886726445405,0.0,SP2-3-18
1721,18.0,730400000.0,2.1171,18.0,12.0,0.0,12.0,365.68,27.291285346763072,0.0,0.0,0.0,SP1,3,27.291285346763072,0.0,SP2-3-18
1730,19.0,83128000.0,0.89802,2.0,12.0,0.0,12.0,179.85,239.7935090135183,0.0,50.695198465111616,0.0,SP1,3,239.7935090135183,50.695198465111616,SP2-3-19
1731,19.0,127700000.0,1.0362,4.0,17.0,0.0,17.0,210.36,221.137060750253,0.0,186.3422740853352,0.0,SP1,3,221.137060750253,186.3422740853352,SP2-3-19
1732,19.0,185890000.0,1.1743,6.0,19.0,0.0,19.0,240.88,169.78568935402618,0.0,57.09330015831972,0.0,SP1,3,169.78568935402618,57.09330015831972,SP2-3-19
1733,19.0,259520000.0,1.3125,8.0,19.0,0.0,19.0,271.41,121.61475722110023,0.0,0.0,0.0,SP1,3,121.61475722110023,0.0,SP2-3-19
1734,19.0,350410000.0,1.4506,10.0,19.0,0.0,19.0,301.94,90.0700944437086,0.0,0.0,0.0,SP1,3,90.0700944437086,0.0,SP2-3-19
1735,19.0,460360000.0,1.5888,12.0,20.0,0.0,20.0,332.49,72.1665465334222,0.0,15.108045185141535,0.0,SP1,3,72.1665465334222,15.108045185141535,SP2-3-19
1736,19.0,591200000.0,1.7269,14.0,20.0,0.0,20.0,363.04,56.19518160034886,0.0,0.0,0.0,SP1,3,56.19518160034886,0.0,SP2-3-19
1737,19.0,744740000.0,1.8651,16.0,20.0,0.0,20.0,393.59,44.60965083401757,0.0,0.0,0.0,SP1,3,44.60965083401757,0.0,SP2-3-19
1738,19.0,922800000.0,2.0033,18.0,21.0,1.0,20.0,424.15,37.802038285904366,1.800097061233542,9.329043963306258,9.329043963306258,SP1,3,36.001941224670844,0.0,SP2-3-19
1746,20.0,46230000.0,0.88931,2.0,6.0,0.0,6.0,132.81,215.59111850828202,0.0,79.44187317581599,0.0,SP1,3,215.59111850828202,79.44187317581599,SP2-3-20
1747,20.0,76307000.0,1.051,4.0,9.0,0.0,9.0,159.37,195.9212931049158,0.0,165.6876917351776,0.0,SP1,3,195.9212931049158,165.6876917351776,SP2-3-20
1748,20.0,117220000.0,1.2127,6.0,9.0,0.0,9.0,185.94,127.53937990920328,0.0,0.0,0.0,SP1,3,127.53937990920328,0.0,SP2-3-20
1749,20.0,170640000.0,1.3744,8.0,10.0,0.0,10.0,212.5,97.34702110327663,0.0,31.095648972413183,0.0,SP1,3,97.34702110327663,31.095648972413183,SP2-3-20
1750,20.0,238230000.0,1.5361,10.0,13.0,2.0,10.0,239.06,90.64636857399175,13.94559516522951,73.72967457196238,49.15311638130825,SP1,3,69.72797582614751,0.0,SP2-3-20
1751,20.0,321650000.0,1.6978,12.0,15.0,3.0,10.0,265.62,77.46601436839634,15.493202873679268,39.82569091599885,19.912845457999424,SP1,3,51.64400957893089,0.0,SP2-3-20
1752,20.0,422580000.0,1.8594,14.0,15.0,3.0,10.0,292.19,58.963849499727104,11.792769899945426,0.0,0.0,SP1,3,39.30923299981807,0.0,SP2-3-20
1753,20.0,542700000.0,2.0211,16.0,17.0,4.0,10.0,318.75,52.034646504159404,12.2434462362728,27.657834966805066,13.828917483402533,SP1,3,30.60861559068201,0.0,SP2-3-20
1754,20.0,683630000.0,2.1828,18.0,17.0,4.0,10.0,345.31,41.30772882671521,9.71946560628593,0.0,0.0,SP1,3,24.29866401571482,0.0,SP2-3-20
1762,0.0,44595000.0,0.78691,2.0,10.0,0.0,10.0,128.52,372.4923350389757,0.0,329.4421276426818,0.0,SP1,4,372.4923350389757,329.4421276426818,SP2-4-0
1763,0.0,73612000.0,0.9299799999999999,4.0,14.0,0.0,14.0,154.22,315.9242236794052,0.0,228.9870859298084,0.0,SP1,4,315.9242236794052,228.9870859298084,SP2-4-0
1764,0.0,113080000.0,1.0731,6.0,14.0,0.0,14.0,179.92,205.65806467534821,0.0,0.0,0.0,SP1,4,205.65806467534821,0.0,SP2-4-0
1765,0.0,164610000.0,1.2161,8.0,15.0,0.0,15.0,205.62,151.369561518709,0.0,32.236164721643945,0.0,SP1,4,151.369561518709,32.236164721643945,SP2-4-0
1766,0.0,229810000.0,1.3592,10.0,16.0,0.0,16.0,231.33,115.65237844176058,0.0,25.47744736359375,0.0,SP1,4,115.65237844176058,25.47744736359375,SP2-4-0
1767,0.0,310290000.0,1.5023,12.0,16.0,0.0,16.0,257.03,85.6555902210867,0.0,0.0,0.0,SP1,4,85.6555902210867,0.0,SP2-4-0
1768,0.0,407650000.0,1.6454,14.0,16.0,0.0,16.0,282.74,65.19826588912301,0.0,0.0,0.0,SP1,4,65.19826588912301,0.0,SP2-4-0
1769,0.0,523520000.0,1.7884,16.0,17.0,0.0,17.0,308.44,53.94101974672851,0.0,14.3361488573946,0.0,SP1,4,53.94101974672851,14.3361488573946,SP2-4-0
1770,0.0,659480000.0,1.9315,18.0,18.0,1.0,17.0,334.14,45.33925551330386,2.5188475285168805,12.217781465918744,12.217781465918744,SP1,4,42.82040798478697,0.0,SP2-4-0
1785,1.0,439110000.0,0.88984,2.0,82.0,0.0,82.0,170.5,310.2016000198529,0.0,285.11807214564334,0.0,SP1,4,310.2016000198529,285.11807214564334,SP2-4-1
1786,1.0,563900000.0,0.96721,4.0,98.0,0.0,98.0,188.07,288.6871744536595,0.0,212.98239514144558,0.0,SP1,4,288.6871744536595,212.98239514144558,SP2-4-1
1787,1.0,710390000.0,1.0446,6.0,105.0,0.0,105.0,205.47,245.5251406286164,0.0,79.37679689223964,0.0,SP1,4,245.5251406286164,79.37679689223964,SP2-4-1
