gr,r,sub_group_type,idd
0.12347472671280639,4152.0,LS,3
0.12078880516473636,4168.0,LS,3
0.0,8.0,LS,4
0.0,24.0,LS,4
0.0,40.0,LS,4
0.287732071830653,56.0,LS,4
1.0,72.0,LS,4
0.7060236963625514,88.0,LS,4
0.6514673329026912,104.0,LS,4
0.4606730411950828,120.0,LS,4
0.31896145740049464,136.0,LS,4
0.47123416595243967,152.0,LS,4
0.3560290278134882,168.0,LS,4
0.35160346990972285,184.0,LS,4
0.35635145521575573,200.0,LS,4
0.33429783412828146,216.0,LS,4
0.3443246236311654,232.0,LS,4
0.24507486764599673,248.0,LS,4
0.20553310832509383,264.0,LS,4
0.2012090080367559,280.0,LS,4
0.1675371188316132,296.0,LS,4
0.16339073023875947,312.0,LS,4
0.16611577278322104,328.0,LS,4
0.1315363330726697,344.0,LS,4
0.150570974854898,360.0,LS,4
0.1290684501131918,376.0,LS,4
0.12377849314683066,392.0,LS,4
0.1359550030792859,408.0,LS,4
0.12427213183539663,424.0,LS,4
0.10494398760032506,440.0,LS,4
0.12015385378939382,456.0,LS,4
0.11625003537024262,472.0,LS,4
0.10432991917072867,488.0,LS,4
0.11763046652904609,504.0,LS,4
0.10505239656813774,520.0,LS,4
0.10595515472260553,536.0,LS,4
0.11157493454004905,552.0,LS,4
0.12312188944152927,568.0,LS,4
0.11985504116957217,584.0,LS,4
0.09939960735227311,600.0,LS,4
0.10998540832812893,616.0,LS,4
0.11316146808592516,632.0,LS,4
0.10394182731493436,648.0,LS,4
0.11140059178514168,664.0,LS,4
0.11101162343447026,680.0,LS,4
0.1231147840207958,696.0,LS,4
0.11640161905354397,712.0,LS,4
0.1220665618814184,728.0,LS,4
0.10584890062827959,744.0,LS,4
0.11918062347516549,760.0,LS,4
0.11089335675761056,776.0,LS,4
0.1261603810620381,792.0,LS,4
0.11340066601400796,808.0,LS,4
0.1098394519126331,824.0,LS,4
0.1290835183468928,840.0,LS,4
0.1114913153715631,856.0,LS,4
0.11073029318837549,872.0,LS,4
0.11781755735318641,888.0,LS,4
0.11969753648479335,904.0,LS,4
0.13222662259089446,920.0,LS,4
0.11273332910385314,936.0,LS,4
0.11507461672323015,952.0,LS,4
0.11571845018131496,968.0,LS,4
0.10655136925280553,984.0,LS,4
0.10215824578457121,1000.0,LS,4
0.1122361983854365,1016.0,LS,4
0.11049617254513641,1032.0,LS,4
0.10560271397928221,1048.0,LS,4
0.1103314495931651,1064.0,LS,4
0.10579285232400054,1080.0,LS,4
0.11344688224219909,1096.0,LS,4
0.11241901303045135,1112.0,LS,4
0.11380362340113244,1128.0,LS,4
0.10751203683764822,1144.0,LS,4
0.10351845084481169,1160.0,LS,4
0.1179219024337741,1176.0,LS,4
0.11164043447452728,1192.0,LS,4
0.11368549058248013,1208.0,LS,4
0.1090878812574144,1224.0,LS,4
0.10497025946099227,1240.0,LS,4
0.11326508673028884,1256.0,LS,4
0.11307329283770944,1272.0,LS,4
0.1050590186534554,1288.0,LS,4
0.10308276505188708,1304.0,LS,4
0.12033302535361662,1320.0,LS,4
0.12442570364392802,1336.0,LS,4
0.1101939457089872,1352.0,LS,4
0.11185296595385076,1368.0,LS,4
0.12075795490746434,1384.0,LS,4
0.11985796617099193,1400.0,LS,4
0.11217503405621178,1416.0,LS,4
0.11686673601596773,1432.0,LS,4
0.11882452540787566,1448.0,LS,4
0.12119860779397418,1464.0,LS,4
0.12185624303045788,1480.0,LS,4
0.11576082403100511,1496.0,LS,4
0.11661025298630356,1512.0,LS,4
0.11700203566398411,1528.0,LS,4
0.1186915961655753,1544.0,LS,4
0.11330953225511427,1560.0,LS,4
0.11884042139925693,1576.0,LS,4
0.11286141691608119,1592.0,LS,4
0.11076316323126432,1608.0,LS,4
0.10912010988726713,1624.0,LS,4
0.10846535915791823,1640.0,LS,4
0.11377586182552778,1656.0,LS,4
0.11054324529492099,1672.0,LS,4
0.12104225151722146,1688.0,LS,4
0.11267456489430733,1704.0,LS,4
0.11774831495118371,1720.0,LS,4
0.11782456130194419,1736.0,LS,4
0.11495832320940326,1752.0,LS,4
0.11062336578936115,1768.0,LS,4
0.12244038981302584,1784.0,LS,4
0.11176834520991705,1800.0,LS,4
0.1095499443328756,1816.0,LS,4
0.10467992042349382,1832.0,LS,4
0.11080500174616931,1848.0,LS,4
0.1094933268016974,1864.0,LS,4
0.10593979771552543,1880.0,LS,4
0.10433683110000261,1896.0,LS,4
0.11002541592241422,1912.0,LS,4
0.105161532451897,1928.0,LS,4
0.10579419005284428,1944.0,LS,4
0.10584500129988246,1960.0,LS,4
0.09761840049928042,1976.0,LS,4
0.10763118401018476,1992.0,LS,4
0.10889342564959152,2008.0,LS,4
0.11102122429093819,2024.0,LS,4
0.10630674301050588,2040.0,LS,4
0.10373599938997614,2056.0,LS,4
0.09882620890225664,2072.0,LS,4
0.10053674503248586,2088.0,LS,4
0.10850361421438824,2104.0,LS,4
0.11064367907426156,2120.0,LS,4
0.10436086033830046,2136.0,LS,4
0.10889432970035609,2152.0,LS,4
0.11108746701283505,2168.0,LS,4
0.10586270085335148,2184.0,LS,4
0.10712947922821699,2200.0,LS,4
0.11060213953756623,2216.0,LS,4
0.10940780294937132,2232.0,LS,4
0.11331311366054155,2248.0,LS,4
0.11468934036324734,2264.0,LS,4
0.11349146547986222,2280.0,LS,4
0.11094421777018887,2296.0,LS,4
0.1125020680111167,2312.0,LS,4
0.10874557825483745,2328.0,LS,4
0.11087063747501354,2344.0,LS,4
0.10793558438645695,2360.0,LS,4
0.10834024172142781,2376.0,LS,4
0.11257955355046739,2392.0,LS,4
0.11787898385398443,2408.0,LS,4
0.11266456969506945,2424.0,LS,4
0.1165166765441043,2440.0,LS,4
0.11521029830260729,2456.0,LS,4
0.11709285090803273,2472.0,LS,4
0.11814077385831319,2488.0,LS,4
0.11559646689587418,2504.0,LS,4
0.11877425291360413,2520.0,LS,4
0.11334276826187901,2536.0,LS,4
0.11368561742357935,2552.0,LS,4
0.11908418152043923,2568.0,LS,4
0.11557239188092204,2584.0,LS,4
0.1171877022233126,2600.0,LS,4
0.11133253754006321,2616.0,LS,4
0.11176230566175661,2632.0,LS,4
0.11480965041865605,2648.0,LS,4
0.11311093889868531,2664.0,LS,4
0.1091754377528839,2680.0,LS,4
0.117668424829549,2696.0,LS,4
0.10953941776206194,2712.0,LS,4
0.11431717228286017,2728.0,LS,4
0.11536516015837198,2744.0,LS,4
0.11120597389802112,2760.0,LS,4
0.10878952415023715,2776.0,LS,4
0.11306084828827229,2792.0,LS,4
0.10882631930571181,2808.0,LS,4
0.1086857388375794,2824.0,LS,4
0.10594351378852213,2840.0,LS,4
0.10966440368658874,2856.0,LS,4
0.11076961202118958,2872.0,LS,4
0.11403466314722396,2888.0,LS,4
0.10816036694144178,2904.0,LS,4
0.11048324032340573,2920.0,LS,4
0.10858394673097893,2936.0,LS,4
0.11573648178795481,2952.0,LS,4
0.10484679187586031,2968.0,LS,4
0.10338366640333743,2984.0,LS,4
0.10544603684228862,3000.0,LS,4
0.10778365475907696,3016.0,LS,4
0.11046605303000086,3032.0,LS,4
0.11091521588073767,3048.0,LS,4
0.10580267115186094,3064.0,LS,4
0.10801712391599848,3080.0,LS,4
0.1005844233963851,3096.0,LS,4
0.10373881548818521,3112.0,LS,4
0.1108718040084678,3128.0,LS,4
0.10995128273927987,3144.0,LS,4
0.10606239557587237,3160.0,LS,4
0.10961940771395348,3176.0,LS,4
0.11040348425179973,3192.0,LS,4
0.10698954840743743,3208.0,LS,4
0.10868226310920702,3224.0,LS,4
0.10717750785249251,3240.0,LS,4
0.11380676645090738,3256.0,LS,4
0.10852578980932037,3272.0,LS,4
0.10186532515390338,3288.0,LS,4
0.11011918450496848,3304.0,LS,4
0.10877872451908106,3320.0,LS,4
0.10751827955491383,3336.0,LS,4
0.10586884905524901,3352.0,LS,4
0.1114191294257701,3368.0,LS,4
0.10864137827164709,3384.0,LS,4
0.1089208405240773,3400.0,LS,4
0.11411649949740083,3416.0,LS,4
0.11312754067958933,3432.0,LS,4
0.10552025630895837,3448.0,LS,4
0.10509754197236393,3464.0,LS,4
0.1087989100527388,3480.0,LS,4
0.1163754869374473,3496.0,LS,4
0.10723345626112923,3512.0,LS,4
0.11284334618749337,3528.0,LS,4
0.108035244922881,3544.0,LS,4
0.11170316468407726,3560.0,LS,4
0.11370936747915718,3576.0,LS,4
0.11526110260970977,3592.0,LS,4
0.1092235902218393,3608.0,LS,4
0.11232692805421289,3624.0,LS,4
0.1098636406508225,3640.0,LS,4
0.11146632114825421,3656.0,LS,4
0.11085860687434244,3672.0,LS,4
0.11450846949297085,3688.0,LS,4
0.11189686627695507,3704.0,LS,4
0.11569154062540421,3720.0,LS,4
0.11087847109344835,3736.0,LS,4
0.10801720313706938,3752.0,LS,4
0.11076923521279339,3768.0,LS,4
0.11811606611139748,3784.0,LS,4
0.11384550412072879,3800.0,LS,4
0.10884752954216273,3816.0,LS,4
0.11377178019513516,3832.0,LS,4
0.11475425140248681,3848.0,LS,4
0.0,8.0,SP1,1
0.0,24.0,SP1,1
0.019748037321906116,40.0,SP1,1
0.36507182508604813,56.0,SP1,1
1.0,72.0,SP1,1
0.8919582477184245,88.0,SP1,1
0.7221468837311132,104.0,SP1,1
0.5007433171947822,120.0,SP1,1
0.48570065827015774,136.0,SP1,1
0.4185407940303687,152.0,SP1,1
0.3550553499020418,168.0,SP1,1
0.33782718375579,184.0,SP1,1
0.3261366788993813,200.0,SP1,1
0.32033068051263847,216.0,SP1,1
0.29493367168933937,232.0,SP1,1
0.2652906773005507,248.0,SP1,1
0.22285956879606236,264.0,SP1,1
0.22065271460782115,280.0,SP1,1
0.18869567208659535,296.0,SP1,1
0.19655540719175876,312.0,SP1,1
0.17951733388554666,328.0,SP1,1
0.16014178682762545,344.0,SP1,1
0.15066627631862356,360.0,SP1,1
0.14945271971754429,376.0,SP1,1
0.12928549098110775,392.0,SP1,1
0.13364093502716903,408.0,SP1,1
0.12677946179626912,424.0,SP1,1
0.11039396695158088,440.0,SP1,1
0.11075899568508782,456.0,SP1,1
0.11200447680627534,472.0,SP1,1
0.10920199459511248,488.0,SP1,1
0.10304125833536544,504.0,SP1,1
0.0974819896885326,520.0,SP1,1
0.09551492610454168,536.0,SP1,1
0.09740763270368219,552.0,SP1,1
0.09471441953265905,568.0,SP1,1
0.09357647155365481,584.0,SP1,1
0.09265080581670855,600.0,SP1,1
0.09521138183458303,616.0,SP1,1
0.08742415471616484,632.0,SP1,1
0.0952128131098963,648.0,SP1,1
0.09620186658997527,664.0,SP1,1
0.09306780907983722,680.0,SP1,1
0.10007041762418582,696.0,SP1,1
0.09577235310267594,712.0,SP1,1
0.1017071032614341,728.0,SP1,1
0.09916192784766271,744.0,SP1,1
0.10358086855385953,760.0,SP1,1
0.0982655802895409,776.0,SP1,1
0.09835904640405804,792.0,SP1,1
0.10303563063454574,808.0,SP1,1
0.10218156481038647,824.0,SP1,1
0.10717401848593251,840.0,SP1,1
0.10829932628990421,856.0,SP1,1
0.10387352550063308,872.0,SP1,1
0.11025089267244463,888.0,SP1,1
0.10289773876745016,904.0,SP1,1
0.11249475977965467,920.0,SP1,1
0.10897303472654012,936.0,SP1,1
0.1073071118254995,952.0,SP1,1
0.11131060762489166,968.0,SP1,1
0.10789987116218785,984.0,SP1,1
0.11365610461007429,1000.0,SP1,1
0.11496725673728551,1016.0,SP1,1
0.11036099246909901,1032.0,SP1,1
0.11431288795686396,1048.0,SP1,1
0.11407448791538029,1064.0,SP1,1
0.11522881330330184,1080.0,SP1,1
0.10873174599386162,1096.0,SP1,1
0.1121963163697527,1112.0,SP1,1
0.11151267551231157,1128.0,SP1,1
0.11181205311128746,1144.0,SP1,1
0.1169240832592236,1160.0,SP1,1
0.11392682481148299,1176.0,SP1,1
0.11728737928015291,1192.0,SP1,1
0.11182181626952861,1208.0,SP1,1
0.11486463039422591,1224.0,SP1,1
0.10982544799633769,1240.0,SP1,1
0.11338056443121942,1256.0,SP1,1
0.11746546286133955,1272.0,SP1,1
0.11563938729875532,1288.0,SP1,1
0.10866353376353764,1304.0,SP1,1
0.11426815907885653,1320.0,SP1,1
0.11343031020639778,1336.0,SP1,1
0.11168016672308995,1352.0,SP1,1
0.11192855922121309,1368.0,SP1,1
0.11507365968149402,1384.0,SP1,1
0.11280213386588903,1400.0,SP1,1
0.10768945517853673,1416.0,SP1,1
0.1084663623676449,1432.0,SP1,1
0.10607116324848276,1448.0,SP1,1
0.10539614771531368,1464.0,SP1,1
0.1096851282904901,1480.0,SP1,1
0.11267141304743693,1496.0,SP1,1
0.10486332689497824,1512.0,SP1,1
0.10675506206823929,1528.0,SP1,1
0.10666908048226592,1544.0,SP1,1
0.1068878037296028,1560.0,SP1,1
0.10645237643794264,1576.0,SP1,1
0.10612465184252913,1592.0,SP1,1
0.10506870266970743,1608.0,SP1,1
0.10398505937306042,1624.0,SP1,1
0.11147142388144876,1640.0,SP1,1
0.10154764810471657,1656.0,SP1,1
0.10693551637242839,1672.0,SP1,1
0.1048953687329343,1688.0,SP1,1
0.1055744965906663,1704.0,SP1,1
0.10761479545942752,1720.0,SP1,1
0.10358307925520467,1736.0,SP1,1
0.10524464182288305,1752.0,SP1,1
0.10322300787084833,1768.0,SP1,1
0.10622666888352966,1784.0,SP1,1
0.10519492773804504,1800.0,SP1,1
0.10734757810197745,1816.0,SP1,1
0.1092906521124546,1832.0,SP1,1
0.10817393767422762,1848.0,SP1,1
0.11011881715209278,1864.0,SP1,1
0.10867889200128714,1880.0,SP1,1
0.11129291156069733,1896.0,SP1,1
0.11151506308936476,1912.0,SP1,1
0.11259144480310893,1928.0,SP1,1
0.10813980012609892,1944.0,SP1,1
0.10910560246933777,1960.0,SP1,1
0.10905924351555552,1976.0,SP1,1
0.11083250005184646,1992.0,SP1,1
0.11120460143104295,2008.0,SP1,1
0.11281611667923747,2024.0,SP1,1
0.11247183786230514,2040.0,SP1,1
0.1095661577070492,2056.0,SP1,1
0.10746563279268571,2072.0,SP1,1
0.11399808122366233,2088.0,SP1,1
0.11391733721557525,2104.0,SP1,1
0.11365204524594681,2120.0,SP1,1
0.11512385415743336,2136.0,SP1,1
0.10914380054531429,2152.0,SP1,1
0.11208038659414578,2168.0,SP1,1
0.11104290463033491,2184.0,SP1,1
0.10805138581688101,2200.0,SP1,1
0.11473543967559477,2216.0,SP1,1
0.11144273877323908,2232.0,SP1,1
0.11068459660025061,2248.0,SP1,1
0.11045902373629424,2264.0,SP1,1
0.11230938295427946,2280.0,SP1,1
0.10799329280832794,2296.0,SP1,1
0.10983510538199173,2312.0,SP1,1
0.11050125127378455,2328.0,SP1,1
0.1087388962160708,2344.0,SP1,1
0.11007094264879669,2360.0,SP1,1
0.10906452730273594,2376.0,SP1,1
0.10840086129581472,2392.0,SP1,1
0.10640491369754888,2408.0,SP1,1
0.10615749040316605,2424.0,SP1,1
0.10994841221998478,2440.0,SP1,1
0.11041874969758309,2456.0,SP1,1
0.10336334703978582,2472.0,SP1,1
0.10519961961348628,2488.0,SP1,1
0.10786173054084376,2504.0,SP1,1
0.10845839566641913,2520.0,SP1,1
0.10665600244891053,2536.0,SP1,1
0.10654287096130162,2552.0,SP1,1
0.10658450817998659,2568.0,SP1,1
0.10723526742140194,2584.0,SP1,1
0.10945332116273156,2600.0,SP1,1
0.10803116059815557,2616.0,SP1,1
0.10848170178265557,2632.0,SP1,1
0.10732055939844481,2648.0,SP1,1
0.10643946322048951,2664.0,SP1,1
0.10733228763350607,2680.0,SP1,1
0.10520530984490645,2696.0,SP1,1
0.11167117870269094,2712.0,SP1,1
0.10853315195459524,2728.0,SP1,1
0.10657990103764946,2744.0,SP1,1
0.10918685788762197,2760.0,SP1,1
0.10881290506624784,2776.0,SP1,1
0.10883819275518038,2792.0,SP1,1
0.10858268930425903,2808.0,SP1,1
0.10821851556206935,2824.0,SP1,1
0.10988304439886191,2840.0,SP1,1
0.10810914408479094,2856.0,SP1,1
0.10503859792946992,2872.0,SP1,1
0.10522032151701277,2888.0,SP1,1
0.10957698719596888,2904.0,SP1,1
0.10889564516681201,2920.0,SP1,1
0.10739007977437089,2936.0,SP1,1
0.10814212228647045,2952.0,SP1,1
0.10899220917393955,2968.0,SP1,1
0.10780069853805364,2984.0,SP1,1
0.1112690471917073,3000.0,SP1,1
0.11039148943798024,3016.0,SP1,1
0.10947123747567798,3032.0,SP1,1
0.11031787707321852,3048.0,SP1,1
0.11249242175026505,3064.0,SP1,1
0.10919729563066267,3080.0,SP1,1
0.10771709587429176,3096.0,SP1,1
0.11144070257108755,3112.0,SP1,1
0.109233929599888,3128.0,SP1,1
0.1096300316777998,3144.0,SP1,1
0.11261439735135628,3160.0,SP1,1
0.11045986328750305,3176.0,SP1,1
0.11158413906510366,3192.0,SP1,1
0.11372841636736289,3208.0,SP1,1
0.11113624352652915,3224.0,SP1,1
0.1134317265661729,3240.0,SP1,1
0.11011657228394568,3256.0,SP1,1
0.10839855365157167,3272.0,SP1,1
0.11199139394126693,3288.0,SP1,1
0.11361844772739285,3304.0,SP1,1
0.11254895241834575,3320.0,SP1,1
0.11212720485380974,3336.0,SP1,1
0.11358932335066092,3352.0,SP1,1
0.11244166304833735,3368.0,SP1,1
0.11204968073957058,3384.0,SP1,1
0.11075790339614809,3400.0,SP1,1
0.11208375342096556,3416.0,SP1,1
0.10807278061469379,3432.0,SP1,1
0.11300810042480125,3448.0,SP1,1
0.11144016539582464,3464.0,SP1,1
0.11280639632013248,3480.0,SP1,1
0.10805445901616514,3496.0,SP1,1
0.10884055153869618,3512.0,SP1,1
0.1059580882653255,3528.0,SP1,1
0.1068354471851132,3544.0,SP1,1
0.11142193423799115,3560.0,SP1,1
0.10839040307925496,3576.0,SP1,1
0.1072497572047822,3592.0,SP1,1
0.10764737969382007,3608.0,SP1,1
0.10756333530687612,3624.0,SP1,1
0.10715544742983084,3640.0,SP1,1
0.1084746595125907,3656.0,SP1,1
0.10907451700126596,3672.0,SP1,1
0.10828095232510211,3688.0,SP1,1
0.10866381486435764,3704.0,SP1,1
0.10745537352022326,3720.0,SP1,1
0.10688976663980455,3736.0,SP1,1
0.10792444325541321,3752.0,SP1,1
0.11227402870777242,3768.0,SP1,1
0.10975939322397507,3784.0,SP1,1
0.10927652206218226,3800.0,SP1,1
0.10989166295238728,3816.0,SP1,1
0.10694571675526515,3832.0,SP1,1
0.11004220191199575,3848.0,SP1,1
0.10850616865108784,3864.0,SP1,1
0.11086016903438518,3880.0,SP1,1
0.11101140162092367,3896.0,SP1,1
0.11275200578231179,3912.0,SP1,1
0.108663270563225,3928.0,SP1,1
0.10898134232987236,3944.0,SP1,1
0.11092784312899742,3960.0,SP1,1
0.10677694825732423,3976.0,SP1,1
0.10999918278176739,3992.0,SP1,1
0.10794859902266005,4008.0,SP1,1
0.10861551894797325,4024.0,SP1,1
0.10867276886476299,4040.0,SP1,1
0.11076861060049914,4056.0,SP1,1
0.10859248740814001,4072.0,SP1,1
0.10656827055607684,4088.0,SP1,1
0.10828314987266459,4104.0,SP1,1
0.11046265479537826,4120.0,SP1,1
0.10689309981991445,4136.0,SP1,1
0.1053808948110913,4152.0,SP1,1
0.10862360618290698,4168.0,SP1,1
0.1058550494428139,4184.0,SP1,1
0.10841487032662368,4200.0,SP1,1
0.10671433841020658,4216.0,SP1,1
0.10828373853029255,4232.0,SP1,1
0.1044456677197956,4248.0,SP1,1
0.1054391654403598,4264.0,SP1,1
0.10646204139177923,4280.0,SP1,1
0.10630388515659461,4296.0,SP1,1
0.10614690261649912,4312.0,SP1,1
0.10535411512508881,4328.0,SP1,1
0.0,8.0,SP1,2
0.0,24.0,SP1,2
0.015600087258502458,40.0,SP1,2
0.3364559360077016,56.0,SP1,2
0.8357554944391151,72.0,SP1,2
1.0,88.0,SP1,2
0.7961273834518995,104.0,SP1,2
0.6778007763246517,120.0,SP1,2
0.5460326137628289,136.0,SP1,2
0.49790093953371967,152.0,SP1,2
0.5111944730852297,168.0,SP1,2
0.47854941150158264,184.0,SP1,2
0.4470904105146887,200.0,SP1,2
0.4313204253160523,216.0,SP1,2
0.405500364174086,232.0,SP1,2
0.3474997125845452,248.0,SP1,2
0.30310310228057236,264.0,SP1,2
0.2981865840799219,280.0,SP1,2
0.2668848766433927,296.0,SP1,2
0.24753760590949314,312.0,SP1,2
0.2396460592290971,328.0,SP1,2
0.23260885736181194,344.0,SP1,2
0.2057942204462154,360.0,SP1,2
0.19561941557354573,376.0,SP1,2
0.1855197644864306,392.0,SP1,2
0.17207285240735917,408.0,SP1,2
0.16464323208740222,424.0,SP1,2
0.15725390090443547,440.0,SP1,2
0.15193581089849134,456.0,SP1,2
0.14098710334664122,472.0,SP1,2
0.13382103038194879,488.0,SP1,2
0.13453201496727507,504.0,SP1,2
0.12321227559195068,520.0,SP1,2
0.12497940119087605,536.0,SP1,2
0.12666688155888636,552.0,SP1,2
0.12274637165706759,568.0,SP1,2
0.12331000968950251,584.0,SP1,2
0.12015021559335128,600.0,SP1,2
0.11506392093611467,616.0,SP1,2
0.11931148871812607,632.0,SP1,2
0.12267198491425287,648.0,SP1,2
0.12269077877297464,664.0,SP1,2
0.1156702766239039,680.0,SP1,2
0.11809738955443728,696.0,SP1,2
0.12301418414887888,712.0,SP1,2
0.12215929630373062,728.0,SP1,2
0.1203286991670576,744.0,SP1,2
0.11960100519346195,760.0,SP1,2
0.120796226394648,776.0,SP1,2
0.11684331024711435,792.0,SP1,2
0.13001227991697872,808.0,SP1,2
0.12316529956673634,824.0,SP1,2
0.12481111199963917,840.0,SP1,2
0.12871819939845508,856.0,SP1,2
0.12047227009297247,872.0,SP1,2
0.125487133663501,888.0,SP1,2
0.13238032369526398,904.0,SP1,2
0.13238733907357667,920.0,SP1,2
0.1272090247225326,936.0,SP1,2
0.13131898544976922,952.0,SP1,2
0.1320235014109041,968.0,SP1,2
0.132483283536857,984.0,SP1,2
0.1365844271098311,1000.0,SP1,2
0.13008315335774306,1016.0,SP1,2
0.1333540734932008,1032.0,SP1,2
0.140065818142405,1048.0,SP1,2
0.1309847337919873,1064.0,SP1,2
0.1346021889246424,1080.0,SP1,2
0.1338819828444047,1096.0,SP1,2
0.13352600721173408,1112.0,SP1,2
0.1345346670743309,1128.0,SP1,2
0.135753611679352,1144.0,SP1,2
0.13162319732376052,1160.0,SP1,2
0.1313637232026893,1176.0,SP1,2
0.13317127135814588,1192.0,SP1,2
0.12946503807879758,1208.0,SP1,2
0.13245386957555494,1224.0,SP1,2
0.1312289122630377,1240.0,SP1,2
0.13311985907357268,1256.0,SP1,2
0.13534933511844335,1272.0,SP1,2
0.12917711388256795,1288.0,SP1,2
0.12947528331377559,1304.0,SP1,2
0.12492944542952188,1320.0,SP1,2
0.13103047379311258,1336.0,SP1,2
0.12943949215961997,1352.0,SP1,2
0.1286436256239142,1368.0,SP1,2
0.13224270737598828,1384.0,SP1,2
0.13018570664793988,1400.0,SP1,2
0.12655662219565242,1416.0,SP1,2
0.1276195509386444,1432.0,SP1,2
0.13009104640939353,1448.0,SP1,2
0.1296384347824565,1464.0,SP1,2
0.1267621299212658,1480.0,SP1,2
0.1260994658308082,1496.0,SP1,2
0.13035914353737338,1512.0,SP1,2
0.1254228847539487,1528.0,SP1,2
0.12825827258891362,1544.0,SP1,2
0.12809717000373305,1560.0,SP1,2
0.1274545883856427,1576.0,SP1,2
0.1280588947571858,1592.0,SP1,2
0.13095881951283675,1608.0,SP1,2
0.13067665405875137,1624.0,SP1,2
0.12534237747513577,1640.0,SP1,2
0.12930487191436377,1656.0,SP1,2
0.1266967703832808,1672.0,SP1,2
0.1296661358505362,1688.0,SP1,2
0.1325477151488146,1704.0,SP1,2
0.1329010408830976,1720.0,SP1,2
0.12922432797127736,1736.0,SP1,2
0.13418011972665844,1752.0,SP1,2
0.1352189717660895,1768.0,SP1,2
0.13009099105949068,1784.0,SP1,2
0.13302732401940234,1800.0,SP1,2
0.13443951183703595,1816.0,SP1,2
0.13112074526103795,1832.0,SP1,2
0.13491681459445443,1848.0,SP1,2
0.13835496325880195,1864.0,SP1,2
0.13935444820508486,1880.0,SP1,2
0.13495498245437337,1896.0,SP1,2
0.13542392446513518,1912.0,SP1,2
0.13902677121667525,1928.0,SP1,2
0.13457020628422522,1944.0,SP1,2
0.13514217042221585,1960.0,SP1,2
0.1365057350887906,1976.0,SP1,2
0.13680641729752485,1992.0,SP1,2
0.13938508152023835,2008.0,SP1,2
0.13917294939948882,2024.0,SP1,2
0.13773366335873438,2040.0,SP1,2
0.13700685549197936,2056.0,SP1,2
0.13694968420490009,2072.0,SP1,2
0.13971593312038874,2088.0,SP1,2
0.1366823343822156,2104.0,SP1,2
0.13204715340569448,2120.0,SP1,2
0.13726605811498324,2136.0,SP1,2
0.1352058472007767,2152.0,SP1,2
0.13383047269664164,2168.0,SP1,2
0.13472398109099487,2184.0,SP1,2
0.13510840930085755,2200.0,SP1,2
0.13834379749142922,2216.0,SP1,2
0.13762102853028094,2232.0,SP1,2
0.1362531346861868,2248.0,SP1,2
0.1308311652800987,2264.0,SP1,2
0.13323986766566107,2280.0,SP1,2
0.13506835650104457,2296.0,SP1,2
0.1352429575658939,2312.0,SP1,2
0.13166469547604673,2328.0,SP1,2
0.13735431856921962,2344.0,SP1,2
0.1319604557315916,2360.0,SP1,2
0.1319905140615526,2376.0,SP1,2
0.13149546590879488,2392.0,SP1,2
0.12715451594356356,2408.0,SP1,2
0.13129038553881472,2424.0,SP1,2
0.1290876041807341,2440.0,SP1,2
0.13111286783447526,2456.0,SP1,2
0.13342096384949337,2472.0,SP1,2
0.1282421592448199,2488.0,SP1,2
0.1318684651551799,2504.0,SP1,2
0.12886576349182463,2520.0,SP1,2
0.13263603811488325,2536.0,SP1,2
0.12966617522690935,2552.0,SP1,2
0.12858204519064942,2568.0,SP1,2
0.13272752184433959,2584.0,SP1,2
0.13598245014154475,2600.0,SP1,2
0.13237640265579187,2616.0,SP1,2
0.13432917831830832,2632.0,SP1,2
0.13438305155038238,2648.0,SP1,2
0.13369885480666288,2664.0,SP1,2
0.1354458669096973,2680.0,SP1,2
0.1363827504684439,2696.0,SP1,2
0.13332453796026683,2712.0,SP1,2
0.134642938180528,2728.0,SP1,2
0.136224378320151,2744.0,SP1,2
0.13486130313345765,2760.0,SP1,2
0.13245243392207812,2776.0,SP1,2
0.13454695076573353,2792.0,SP1,2
0.13247826024215054,2808.0,SP1,2
0.13706094011232806,2824.0,SP1,2
0.13500139536225933,2840.0,SP1,2
0.134034913076359,2856.0,SP1,2
0.13378221621843614,2872.0,SP1,2
0.1348927730877099,2888.0,SP1,2
0.13364220665380838,2904.0,SP1,2
0.1339751472232574,2920.0,SP1,2
0.13317069593297182,2936.0,SP1,2
0.13368743838816535,2952.0,SP1,2
0.1326174229830602,2968.0,SP1,2
0.1343019781592752,2984.0,SP1,2
0.13547744090114244,3000.0,SP1,2
0.1337816940801818,3016.0,SP1,2
0.1299261105504373,3032.0,SP1,2
0.1321265218251623,3048.0,SP1,2
0.13284354606673787,3064.0,SP1,2
0.1327735588616297,3080.0,SP1,2
0.13229890269813316,3096.0,SP1,2
0.1321272245356368,3112.0,SP1,2
0.13223642967681226,3128.0,SP1,2
0.13211888674076663,3144.0,SP1,2
0.1349900325753499,3160.0,SP1,2
0.13267771568769782,3176.0,SP1,2
0.13264520660098533,3192.0,SP1,2
0.13305529199036845,3208.0,SP1,2
0.13351208497922973,3224.0,SP1,2
0.1339306816583061,3240.0,SP1,2
0.13429488548965543,3256.0,SP1,2
0.13342137966472237,3272.0,SP1,2
0.1343487988186527,3288.0,SP1,2
0.13250903934578626,3304.0,SP1,2
0.13379352044322976,3320.0,SP1,2
0.13604714351555214,3336.0,SP1,2
0.13482796892129867,3352.0,SP1,2
